policy_id,effective_date,expiration_date,cancellation_date,in_force,exposure,driver_age,vehicle_age,province,vehicle_make,body_type,horsepower,vehicle_color,vehicle_transmission,claim_counts,loss_amt,player_id,commercial_premium
AUTO-TPL-2F5C80214E,06/07/2023,05/07/2024,,true,1.0,21,0,RI,Chevrolet,4x4,40,white,manual,1,375.9455,2,617.7557
AUTO-TPL-3D1FB96B03,23/10/2023,22/10/2024,,true,1.0,38,12,RI,Toyota,sedan,108,grey,automatic,0,0.0,2,217.877
AUTO-TPL-64DE01E4D7,01/04/2023,31/03/2024,,true,1.0,73,2,SH,Toyota,sedan,126,blue,manual,0,0.0,2,310.6778
AUTO-TPL-6D50E810B7,10/10/2023,09/10/2024,,true,1.0,33,6,RI,Ford,heavycomm,141,white,automatic,0,0.0,2,393.8558
AUTO-TPL-9C07901086,25/02/2023,25/02/2024,,true,1.0,37,15,SH,other,4x4,113,white,manual,0,0.0,2,544.47
AUTO-TPL-472F285BE0,20/01/2023,20/01/2024,,true,1.0,23,15,HS,Mercedes,pickup,51,other,automatic,0,0.0,2,692.9736
AUTO-TPL-072E652989,09/08/2023,08/08/2024,,true,1.0,18,2,RI,Isuzu,sedan,112,white,manual,1,6578.9163,2,325.8533
AUTO-TPL-416A78DC3A,10/11/2023,09/11/2024,,true,1.0,45,5,NJ,other,pickup,70,black,manual,0,0.0,2,434.0649
AUTO-TPL-66D07F2021,23/10/2023,22/10/2024,,true,1.0,65,7,JF,Ford,4x4,114,grey,automatic,1,240.6851,2,670.3628
AUTO-TPL-2C79E67890,14/03/2023,13/03/2024,,true,1.0,26,9,RI,Isuzu,4x4,64,red,automatic,0,0.0,2,2080.6478
AUTO-TPL-5CD6C7B339,26/11/2023,25/11/2024,02/10/2024,false,0.852054794520548,40,0,QS,Hyundai,heavycomm,74,blue,automatic,0,0.0,2,579.8592
AUTO-TPL-60216FDF60,14/02/2023,14/02/2024,,true,1.0,27,1,NJ,other,pickup,145,white,manual,0,0.0,2,298.142
AUTO-TPL-170E49E335,15/02/2023,15/02/2024,,true,1.0,48,0,JZ,Chevrolet,lightcomm,40,silver,manual,0,0.0,2,538.5745
AUTO-TPL-9165746730,10/08/2023,09/08/2024,,true,1.0,37,0,HA,Chevrolet,sedan,113,red,manual,0,0.0,2,660.2671
AUTO-TPL-EBCC701E77,04/06/2023,03/06/2024,,true,1.0,88,2,NJ,Chevrolet,4x4,141,black,manual,0,0.0,2,899.3905
AUTO-TPL-30117A8883,15/08/2023,14/08/2024,21/08/2023,false,0.01643835616438356,65,20,RI,other,sedan,93,white,automatic,0,0.0,2,222.76
AUTO-TPL-4F252A27E2,26/07/2023,25/07/2024,,true,1.0,30,17,MK,Isuzu,4x4,146,red,automatic,0,0.0,2,2080.6478
AUTO-TPL-88AAE8FF37,27/07/2023,26/07/2024,,true,1.0,87,4,QS,Toyota,lightcomm,113,other,manual,0,0.0,2,496.9441
AUTO-TPL-5F54E6E272,21/08/2023,20/08/2024,,true,1.0,43,1,SH,KIA,lightcomm,111,red,automatic,1,9962.3819,2,1175.332
AUTO-TPL-1DAB3F4D85,27/03/2023,26/03/2024,,true,1.0,82,3,SH,other,sedan,294,black,manual,1,123.6597,2,324.3163
AUTO-TPL-F751E9821E,06/04/2023,05/04/2024,,true,1.0,62,2,NJ,Toyota,4x4,112,grey,manual,0,0.0,2,532.5351
AUTO-TPL-51D233FDE3,17/04/2023,16/04/2024,,true,1.0,88,18,JZ,Isuzu,pickup,124,white,manual,0,0.0,2,436.1221
AUTO-TPL-1197AE0598,29/08/2023,28/08/2024,,true,1.0,72,12,QS,Isuzu,4x4,98,other,automatic,0,0.0,2,1293.2767
AUTO-TPL-90EF78777C,21/10/2023,20/10/2024,,true,1.0,81,20,JF,Ford,4x4,40,other,automatic,0,0.0,2,852.2824
AUTO-TPL-AF7ADF8AE9,08/04/2023,07/04/2024,,true,1.0,48,9,AS,Toyota,lightcomm,118,red,manual,0,0.0,2,799.493
AUTO-TPL-24DCA6F43F,12/06/2023,11/06/2024,,true,1.0,80,1,RI,other,4x4,60,silver,automatic,0,0.0,2,646.7215
AUTO-TPL-CE51404B51,07/03/2023,06/03/2024,,true,1.0,20,3,RI,Toyota,sedan,107,black,automatic,0,0.0,2,248.3614
AUTO-TPL-CE6ED1186F,15/07/2023,14/07/2024,29/01/2024,false,0.5424657534246575,87,9,SH,Chevrolet,heavycomm,40,grey,manual,0,0.0,2,592.0548
AUTO-TPL-58EDF8168B,08/03/2023,07/03/2024,,true,1.0,21,10,QS,other,pickup,110,silver,automatic,0,0.0,2,354.133
AUTO-TPL-43E9D1E096,31/08/2023,30/08/2024,,true,1.0,78,1,HS,Isuzu,pickup,132,white,manual,0,0.0,2,436.1221
AUTO-TPL-2FA4AE619B,14/06/2023,13/06/2024,,true,1.0,25,0,MD,Chevrolet,sedan,40,blue,manual,0,0.0,2,460.2965
AUTO-TPL-3F3A81EAAC,20/06/2023,19/06/2024,,true,1.0,24,14,RI,Toyota,sedan,126,black,manual,0,0.0,2,248.3614
AUTO-TPL-2682BD13C5,17/05/2023,16/05/2024,,true,1.0,89,15,BA,other,lightcomm,226,black,automatic,0,0.0,2,581.8234
AUTO-TPL-DF760B439A,07/05/2023,06/05/2024,,true,1.0,40,11,BA,other,4x4,114,red,automatic,0,0.0,2,1422.3734
AUTO-TPL-B6CFD7FD9B,22/10/2023,21/10/2024,,true,1.0,43,19,BA,Chevrolet,heavycomm,144,blue,automatic,0,0.0,2,844.2297
AUTO-TPL-A1B4CF2293,15/08/2023,14/08/2024,,true,1.0,83,19,BA,KIA,lightcomm,98,blue,automatic,1,402.7448,2,819.3671
AUTO-TPL-67E28A70C9,03/01/2023,03/01/2024,,true,1.0,37,9,RI,Hyundai,lightcomm,130,black,manual,0,0.0,2,453.415
AUTO-TPL-A509423337,17/01/2023,17/01/2024,,true,1.0,62,6,MD,other,lightcomm,294,grey,automatic,0,0.0,2,510.4093
AUTO-TPL-742A6247A0,09/04/2023,08/04/2024,,true,1.0,50,2,SH,Mercedes,sedan,102,white,automatic,0,0.0,2,318.8587
AUTO-TPL-97DF4F25DA,22/05/2023,21/05/2024,31/03/2024,false,0.8602739726027397,79,2,MD,other,4x4,76,blue,automatic,0,0.0,2,991.5887
AUTO-TPL-4B0697FAAC,13/04/2023,12/04/2024,,true,1.0,51,0,JZ,KIA,lightcomm,54,white,manual,0,0.0,2,449.9051
AUTO-TPL-0774079FE0,27/03/2023,26/03/2024,,true,1.0,43,4,RI,Hyundai,sedan,97,white,automatic,0,0.0,2,173.5969
AUTO-TPL-C704A109BF,26/03/2023,25/03/2024,,true,1.0,30,14,NJ,other,4x4,126,white,automatic,0,0.0,2,544.47
AUTO-TPL-0949DA8FF1,06/06/2023,05/06/2024,,true,1.0,18,1,RI,Toyota,sedan,82,white,automatic,1,1485.6595,2,170.5896
AUTO-TPL-0EE411EDCA,19/02/2023,19/02/2024,,true,1.0,26,0,MD,Ford,heavycomm,96,silver,manual,0,0.0,2,467.8219
AUTO-TPL-3A22B015E5,18/06/2023,17/06/2024,,true,1.0,88,17,BA,Isuzu,4x4,46,other,automatic,0,0.0,2,1293.2767
AUTO-TPL-FF1BE93DAC,24/06/2023,23/06/2024,,true,1.0,19,4,MK,other,sedan,162,white,automatic,1,2347.5327,2,222.76
AUTO-TPL-BDDC2293BC,17/12/2023,16/12/2024,08/03/2024,false,0.22465753424657534,85,0,MD,Ford,sedan,167,black,manual,0,0.0,2,312.6409
AUTO-TPL-EC90999E8C,15/01/2023,15/01/2024,,true,1.0,47,2,JZ,other,sedan,45,white,manual,0,0.0,2,222.76
AUTO-TPL-0714B87394,07/02/2023,07/02/2024,,true,1.0,46,11,SH,Hyundai,pickup,64,grey,manual,0,0.0,2,296.7473
AUTO-TPL-DD31AE5F52,13/05/2023,12/05/2024,,true,1.0,43,20,JZ,Isuzu,heavycomm,111,silver,automatic,0,0.0,2,709.8858
AUTO-TPL-B66B7A8B21,07/09/2023,06/09/2024,,true,1.0,20,4,RI,Ford,4x4,124,other,automatic,1,1350.1944,2,852.2824
AUTO-TPL-651103917A,22/04/2023,21/04/2024,03/08/2023,false,0.2821917808219178,77,19,AS,KIA,sedan,115,white,automatic,0,0.0,2,250.7832
AUTO-TPL-E09DEA7911,15/09/2023,14/09/2024,,true,1.0,40,0,RI,KIA,4x4,40,white,manual,0,0.0,2,612.9643
AUTO-TPL-FE45C9A008,08/08/2023,07/08/2024,,true,1.0,61,4,AS,Hyundai,sedan,42,silver,automatic,0,0.0,2,206.1984
AUTO-TPL-7A4CDC14EF,20/09/2023,19/09/2024,,true,1.0,66,0,NJ,Hyundai,sedan,56,white,manual,0,0.0,2,173.5969
AUTO-TPL-0FAAF380C1,22/07/2023,21/07/2024,,true,1.0,24,0,QS,Hyundai,sedan,50,white,manual,0,0.0,2,173.5969
AUTO-TPL-6287D5C6D7,19/06/2023,18/06/2024,,true,1.0,43,1,SH,Hyundai,sedan,66,white,manual,0,0.0,2,173.5969
AUTO-TPL-70CEC9056B,08/02/2023,08/02/2024,,true,1.0,71,17,QS,Chevrolet,sedan,40,other,automatic,0,0.0,2,410.4049
AUTO-TPL-0B90ACF1EF,08/05/2023,07/05/2024,,true,1.0,22,1,JZ,Toyota,sedan,167,red,manual,0,0.0,2,445.6483
AUTO-TPL-F3B6294509,27/04/2023,26/04/2024,,true,1.0,84,18,JF,other,4x4,108,other,automatic,1,1341.6485,2,884.1104
AUTO-TPL-9C9ECE880B,24/06/2023,23/06/2024,,true,1.0,40,19,BA,Isuzu,sedan,230,red,automatic,2,5566.3571,2,851.2592
AUTO-TPL-FAFB77DCA1,11/12/2023,10/12/2024,,true,1.0,42,20,JZ,other,4x4,113,black,automatic,0,0.0,2,792.6939
AUTO-TPL-D238944830,29/09/2023,28/09/2024,,true,1.0,78,20,HS,Hyundai,sedan,53,other,automatic,0,0.0,2,281.8866
AUTO-TPL-EA82E529A3,06/04/2023,05/04/2024,,true,1.0,77,0,NJ,Hyundai,sedan,40,silver,manual,0,0.0,2,206.1984
AUTO-TPL-7FCF5F0959,02/11/2023,01/11/2024,,true,1.0,29,5,QS,other,sedan,117,black,manual,0,0.0,2,324.3163
AUTO-TPL-890816F18A,25/04/2023,24/04/2024,,true,1.0,58,18,NJ,Chevrolet,lightcomm,119,red,automatic,0,0.0,2,1184.5192
AUTO-TPL-E4C611E3C6,18/02/2023,18/02/2024,,true,1.0,38,1,JZ,Mercedes,lightcomm,40,silver,manual,0,0.0,2,679.4601
AUTO-TPL-17B0D503C5,16/09/2023,15/09/2024,,true,1.0,41,19,RI,other,lightcomm,40,white,manual,0,0.0,2,399.6314
AUTO-TPL-28B446AE63,16/03/2023,15/03/2024,,true,1.0,20,20,BA,other,sedan,40,other,manual,0,0.0,2,361.7177
AUTO-TPL-3B67DF6EDF,29/06/2023,28/06/2024,,true,1.0,26,18,MD,Toyota,heavycomm,119,blue,manual,1,12565.6245,2,569.8141
AUTO-TPL-9B28B06842,01/04/2023,31/03/2024,,true,1.0,18,4,NJ,Mercedes,lightcomm,141,white,automatic,0,0.0,2,572.0324
AUTO-TPL-4630620FF5,18/01/2023,18/01/2024,,true,1.0,62,7,NJ,other,pickup,202,red,manual,1,1151.7238,2,778.8661
AUTO-TPL-32F19E6BB4,07/07/2023,06/07/2024,,true,1.0,47,15,AS,KIA,heavycomm,51,grey,automatic,0,0.0,2,587.4628
AUTO-TPL-A970082819,09/08/2023,08/08/2024,,true,1.0,77,2,MD,Ford,lightcomm,59,silver,manual,1,4049.4051,2,457.5937
AUTO-TPL-4B361BB729,03/01/2023,03/01/2024,08/12/2023,false,0.9287671232876712,86,0,HS,KIA,heavycomm,113,other,automatic,0,0.0,2,746.8855
AUTO-TPL-EE24038BC9,19/11/2023,18/11/2024,,true,1.0,25,0,AS,Isuzu,pickup,57,black,automatic,0,0.0,2,634.9502
AUTO-TPL-94EB2CDC44,28/09/2023,27/09/2024,,true,1.0,43,12,RI,other,pickup,72,blue,manual,0,0.0,2,542.9762
AUTO-TPL-CA717A958D,18/01/2023,18/01/2024,,true,1.0,19,4,NJ,KIA,4x4,139,grey,automatic,0,0.0,2,782.878
AUTO-TPL-D8F7E6E8B3,19/09/2023,18/09/2024,,true,1.0,73,17,SH,other,4x4,40,white,automatic,0,0.0,2,544.47
AUTO-TPL-0B8BDD9E49,13/03/2023,12/03/2024,,true,1.0,18,0,NJ,Toyota,heavycomm,112,black,automatic,0,0.0,2,455.5197
AUTO-TPL-A88F91A1F2,06/08/2023,05/08/2024,,true,1.0,18,0,NJ,other,sedan,147,black,manual,0,0.0,2,324.3163
AUTO-TPL-2E975CFC10,30/07/2023,29/07/2024,,true,1.0,45,17,SH,Toyota,heavycomm,93,white,manual,0,0.0,2,312.8784
AUTO-TPL-A12A22A08E,19/01/2023,19/01/2024,,true,1.0,62,20,QS,other,lightcomm,300,other,automatic,0,0.0,2,648.9215
AUTO-TPL-0E1A19BE35,04/01/2023,04/01/2024,,true,1.0,79,19,RI,Ford,lightcomm,147,red,automatic,0,0.0,2,1006.4133
AUTO-TPL-4E848E5B73,19/01/2023,19/01/2024,,true,1.0,24,20,SH,Toyota,lightcomm,124,blue,manual,0,0.0,2,557.356
AUTO-TPL-21FDC7456B,31/05/2023,30/05/2024,,true,1.0,44,2,MD,Toyota,heavycomm,40,silver,automatic,0,0.0,2,371.637
AUTO-TPL-C3E8616FFF,03/10/2023,02/10/2024,,true,1.0,19,2,SH,other,heavycomm,42,blue,manual,1,2269.7278,2,744.077
AUTO-TPL-AD78B2B136,22/06/2023,21/06/2024,,true,1.0,50,18,MD,other,sedan,298,black,automatic,0,0.0,2,324.3163
AUTO-TPL-4077E2913D,16/01/2023,16/01/2024,,true,1.0,27,1,RI,Chevrolet,heavycomm,112,other,manual,0,0.0,2,752.7236
AUTO-TPL-7812D2F41F,19/06/2023,18/06/2024,,true,1.0,18,3,SH,Hyundai,lightcomm,115,silver,automatic,0,0.0,2,369.9199
AUTO-TPL-60D9531BD5,25/07/2023,24/07/2024,,true,1.0,70,19,AS,Chevrolet,lightcomm,113,red,automatic,0,0.0,2,1184.5192
AUTO-TPL-C80347E1D4,28/08/2023,27/08/2024,,true,1.0,18,1,RI,Toyota,sedan,99,other,automatic,0,0.0,2,277.0034
AUTO-TPL-B3B870A38E,08/04/2023,07/04/2024,,true,1.0,27,20,NJ,Chevrolet,sedan,147,black,automatic,0,0.0,2,367.9693
AUTO-TPL-31D945C07D,14/04/2023,13/04/2024,01/07/2023,false,0.2136986301369863,88,0,MD,Ford,sedan,144,red,automatic,0,0.0,2,560.9884
AUTO-TPL-5286DE91AE,03/02/2023,03/02/2024,,true,1.0,80,0,MD,other,heavycomm,40,other,automatic,0,0.0,2,663.4264
AUTO-TPL-10F6F7C980,07/09/2023,06/09/2024,,true,1.0,27,4,QS,Ford,sedan,101,white,manual,0,0.0,2,214.7406
AUTO-TPL-8196880158,19/11/2023,18/11/2024,,true,1.0,20,5,RI,Toyota,sedan,138,white,manual,0,0.0,2,170.5896
AUTO-TPL-B016BE18B1,21/04/2023,20/04/2024,12/12/2023,false,0.6438356164383562,18,1,RI,Hyundai,heavycomm,40,black,manual,0,0.0,2,463.5498
AUTO-TPL-20B870E285,09/02/2023,09/02/2024,,true,1.0,83,7,JZ,Toyota,sedan,105,white,automatic,0,0.0,2,170.5896
AUTO-TPL-E80C21C69B,30/09/2023,29/09/2024,,true,1.0,50,2,JZ,Hyundai,lightcomm,65,white,manual,0,0.0,2,311.4328
AUTO-TPL-01E3459CCC,24/04/2023,23/04/2024,,true,1.0,40,2,BA,Toyota,4x4,94,other,manual,0,0.0,2,677.0517
AUTO-TPL-2499C9327A,07/12/2023,06/12/2024,,true,1.0,19,16,JZ,Toyota,sedan,137,white,automatic,0,0.0,2,170.5896
AUTO-TPL-FC4A01DFF7,22/07/2023,21/07/2024,,true,1.0,36,10,JZ,other,4x4,40,blue,manual,1,3310.6026,2,991.5887
AUTO-TPL-ED03AB4A17,26/01/2023,26/01/2024,,true,1.0,67,0,NJ,other,4x4,40,other,automatic,0,0.0,2,884.1104
AUTO-TPL-405C979046,03/12/2023,02/12/2024,,true,1.0,41,1,SH,Ford,heavycomm,113,white,automatic,0,0.0,2,393.8558
AUTO-TPL-EEA84EE387,22/11/2023,21/11/2024,,true,1.0,28,6,QS,Chevrolet,lightcomm,96,blue,manual,0,0.0,2,825.7718
AUTO-TPL-B61E927447,28/01/2023,28/01/2024,,true,1.0,23,0,AS,Toyota,pickup,97,white,automatic,0,0.0,2,228.3171
AUTO-TPL-2893D6946D,24/03/2023,23/03/2024,,true,1.0,70,0,MD,Chevrolet,pickup,91,red,automatic,0,0.0,2,883.7015
AUTO-TPL-92AAADEC3E,18/04/2023,17/04/2024,29/05/2023,false,0.11232876712328767,18,6,NJ,Toyota,sedan,147,silver,automatic,0,0.0,2,202.6263
AUTO-TPL-656D460794,14/12/2023,13/12/2024,,true,1.0,85,7,HA,KIA,4x4,148,black,automatic,0,0.0,2,892.4147
AUTO-TPL-9D6A6B4FB7,02/07/2023,01/07/2024,,true,1.0,67,18,AS,Ford,lightcomm,147,black,manual,0,0.0,2,560.8778
AUTO-TPL-BEC5ED6548,18/02/2023,18/02/2024,,true,1.0,20,13,NJ,other,sedan,145,black,manual,0,0.0,2,324.3163
AUTO-TPL-06009922CD,20/11/2023,19/11/2024,,true,1.0,88,16,MK,other,pickup,40,black,automatic,0,0.0,2,434.0649
AUTO-TPL-A2D6F097CB,24/04/2023,23/04/2024,,true,1.0,80,14,BA,Toyota,4x4,128,grey,automatic,0,0.0,2,532.5351
AUTO-TPL-38ED7C6319,15/07/2023,14/07/2024,,true,1.0,90,20,JF,Hyundai,lightcomm,143,other,automatic,0,0.0,2,505.7046
AUTO-TPL-A99E0D16FD,26/05/2023,25/05/2024,,true,1.0,74,15,HS,other,pickup,110,blue,manual,0,0.0,2,542.9762
AUTO-TPL-017EFB9C25,15/04/2023,14/04/2024,,true,1.0,18,2,RI,Toyota,sedan,141,blue,manual,0,0.0,2,310.6778
AUTO-TPL-83C725AD78,10/03/2023,09/03/2024,,true,1.0,65,6,RI,other,lightcomm,87,black,automatic,0,0.0,2,581.8234
AUTO-TPL-FB1D686D10,27/12/2023,26/12/2024,,true,1.0,52,18,RI,other,lightcomm,58,white,automatic,0,0.0,2,399.6314
AUTO-TPL-DD15B03C19,30/04/2023,29/04/2024,,true,1.0,48,0,NJ,Toyota,lightcomm,140,grey,manual,0,0.0,2,390.8714
AUTO-TPL-ADEA055B7F,17/04/2023,16/04/2024,,true,1.0,18,1,QS,other,sedan,47,black,manual,1,1032.6873,2,324.3163
AUTO-TPL-398EC494BB,19/11/2023,18/11/2024,,true,1.0,47,0,NJ,Toyota,sedan,40,white,automatic,1,500.2167,2,170.5896
AUTO-TPL-FCCB37E7A3,23/06/2023,22/06/2024,,true,1.0,19,0,RI,KIA,heavycomm,134,black,automatic,0,0.0,2,669.6579
AUTO-TPL-F4793AD14F,28/09/2023,27/09/2024,,true,1.0,39,0,MD,Ford,sedan,43,red,automatic,0,0.0,2,560.9884
AUTO-TPL-78F80FE9F9,20/10/2023,19/10/2024,,true,1.0,43,0,MD,Isuzu,pickup,77,red,automatic,0,0.0,2,1139.3254
AUTO-TPL-CCF2D9CBC0,26/04/2023,25/04/2024,,true,1.0,25,1,JZ,Isuzu,sedan,40,black,manual,0,0.0,2,474.4099
AUTO-TPL-685575DDF2,23/10/2023,22/10/2024,,true,1.0,40,0,SH,Toyota,heavycomm,66,red,manual,0,0.0,2,817.3635
AUTO-TPL-54577A15C0,24/02/2023,24/02/2024,,true,1.0,36,15,RI,Isuzu,sedan,109,white,automatic,1,131.2478,2,325.8533
AUTO-TPL-B65E38FDEB,01/01/2023,01/01/2024,,true,1.0,86,9,SH,other,heavycomm,40,black,manual,0,0.0,2,594.8285
AUTO-TPL-8D1663730D,28/10/2023,27/10/2024,21/04/2024,false,0.4821917808219178,87,20,QS,Hyundai,lightcomm,71,silver,automatic,0,0.0,2,369.9199
AUTO-TPL-C82F1317B6,24/11/2023,23/11/2024,,true,1.0,24,4,HS,Toyota,lightcomm,89,other,automatic,0,0.0,2,496.9441
AUTO-TPL-D7240A6148,28/09/2023,27/09/2024,,true,1.0,18,0,SH,Chevrolet,sedan,105,black,automatic,0,0.0,2,367.9693
AUTO-TPL-6E9822DE2B,05/01/2023,05/01/2024,,true,1.0,49,2,NJ,Hyundai,lightcomm,82,silver,automatic,0,0.0,2,369.9199
AUTO-TPL-9741B2A74B,28/04/2023,27/04/2024,,true,1.0,50,1,RI,other,pickup,54,white,automatic,0,0.0,2,298.142
AUTO-TPL-ED043C5C53,12/11/2023,11/11/2024,10/09/2024,false,0.8301369863013699,18,6,SH,Ford,sedan,106,blue,automatic,0,0.0,2,391.0857
AUTO-TPL-3879AE1B20,31/08/2023,30/08/2024,,true,1.0,46,1,MK,Chevrolet,sedan,137,white,manual,1,2593.0413,2,252.7435
AUTO-TPL-23AA934B6A,03/09/2023,02/09/2024,,true,1.0,70,0,MK,other,pickup,100,black,automatic,0,0.0,2,434.0649
AUTO-TPL-4B5281E289,03/01/2023,03/01/2024,,true,1.0,22,6,MD,other,lightcomm,95,white,manual,0,0.0,2,399.6314
AUTO-TPL-D09FA20BAD,14/03/2023,13/03/2024,15/06/2023,false,0.2547945205479452,57,17,HA,Chevrolet,4x4,116,other,automatic,0,0.0,2,1003.1116
AUTO-TPL-523A8D7B77,24/09/2023,23/09/2024,,true,1.0,18,1,RI,Chevrolet,heavycomm,85,red,automatic,1,419.7367,2,1210.9959
AUTO-TPL-61B22750B6,14/06/2023,13/06/2024,,true,1.0,31,12,RI,Ford,lightcomm,40,white,automatic,0,0.0,2,385.2447
AUTO-TPL-7B71814FDE,15/12/2023,14/12/2024,,true,1.0,58,2,MK,Ford,heavycomm,108,blue,automatic,0,0.0,2,717.2902
AUTO-TPL-F21A5FA450,28/03/2023,27/03/2024,,true,1.0,19,0,SH,Hyundai,sedan,108,other,automatic,0,0.0,2,281.8866
AUTO-TPL-C06DB633CE,12/08/2023,11/08/2024,,true,1.0,88,20,JZ,Toyota,sedan,40,black,automatic,0,0.0,2,248.3614
AUTO-TPL-740F741C1F,03/10/2023,02/10/2024,,true,1.0,77,3,BA,other,4x4,136,black,manual,0,0.0,2,792.6939
AUTO-TPL-174974F587,23/10/2023,22/10/2024,,true,1.0,22,1,SH,Ford,pickup,40,grey,automatic,0,0.0,2,367.0786
AUTO-TPL-131C890531,11/01/2023,11/01/2024,,true,1.0,50,2,JZ,Chevrolet,lightcomm,143,silver,automatic,0,0.0,2,538.5745
AUTO-TPL-1F82025C68,14/11/2023,13/11/2024,,true,1.0,29,16,NJ,other,heavycomm,84,grey,manual,0,0.0,2,521.8181
AUTO-TPL-AEB7F2C4E3,10/11/2023,09/11/2024,,true,1.0,49,0,JZ,Ford,lightcomm,44,black,automatic,0,0.0,2,560.8778
AUTO-TPL-C0223D0BE8,04/11/2023,03/11/2024,,true,1.0,84,19,JZ,KIA,lightcomm,297,blue,automatic,0,0.0,2,819.3671
AUTO-TPL-3C2C5FFF85,19/04/2023,18/04/2024,24/09/2023,false,0.4328767123287671,63,11,SH,Chevrolet,sedan,101,black,automatic,0,0.0,2,367.9693
AUTO-TPL-6627BED0A8,29/12/2023,28/12/2024,,true,1.0,49,3,SH,Ford,sedan,102,silver,manual,0,0.0,2,255.0689
AUTO-TPL-30876727F8,30/05/2023,29/05/2024,,true,1.0,85,19,SH,Isuzu,4x4,299,grey,manual,0,0.0,2,1017.2268
AUTO-TPL-E3729DFA34,22/03/2023,21/03/2024,,true,1.0,25,7,RI,Ford,lightcomm,40,blue,automatic,0,0.0,2,701.6077
AUTO-TPL-9AFDF90D18,27/11/2023,26/11/2024,,true,1.0,52,0,MK,Ford,4x4,147,black,automatic,0,0.0,2,764.1569
AUTO-TPL-87F80DAEEC,27/01/2023,27/01/2024,,true,1.0,81,14,MK,Isuzu,sedan,111,silver,automatic,0,0.0,2,387.0486
AUTO-TPL-3BE81E3B47,24/08/2023,23/08/2024,,true,1.0,20,0,SH,Toyota,lightcomm,129,silver,manual,1,2081.564,2,363.5116
AUTO-TPL-F337428B25,03/06/2023,02/06/2024,,true,1.0,49,20,BA,other,pickup,40,other,automatic,0,0.0,2,484.123
AUTO-TPL-8A54743C14,27/12/2023,26/12/2024,,true,1.0,18,1,BA,Isuzu,heavycomm,95,silver,automatic,0,0.0,2,709.8858
AUTO-TPL-FB737110BD,26/02/2023,26/02/2024,,true,1.0,42,0,SH,other,4x4,63,red,automatic,0,0.0,2,1422.3734
AUTO-TPL-CE575A8923,03/12/2023,02/12/2024,09/06/2024,false,0.5178082191780822,36,6,HA,Isuzu,lightcomm,102,black,automatic,0,0.0,2,851.0913
AUTO-TPL-88619C9C6F,29/01/2023,29/01/2024,,true,1.0,45,19,SH,Chevrolet,4x4,42,white,manual,0,0.0,2,617.7557
AUTO-TPL-16B992EC52,06/11/2023,05/11/2024,,true,1.0,81,6,QS,Hyundai,4x4,148,blue,manual,0,0.0,2,772.7451
