policy_id,effective_date,expiration_date,cancellation_date,in_force,exposure,driver_age,vehicle_age,province,vehicle_make,body_type,horsepower,vehicle_color,vehicle_transmission,claim_counts,loss_amt,player_id,commercial_premium
AUTO-TPL-3995F01F97,07/09/2023,06/09/2024,,true,1.0,19,0,BA,Toyota,sedan,147,red,manual,0,0.0,8,773.3908
AUTO-TPL-82A70B7BDA,18/12/2023,17/12/2024,,true,1.0,46,2,NJ,other,pickup,237,black,automatic,0,0.0,8,526.4705
AUTO-TPL-2203AB3C55,29/01/2023,29/01/2024,,true,1.0,45,0,JZ,Chevrolet,sedan,112,black,automatic,0,0.0,8,477.1929
AUTO-TPL-B986AAF2E6,22/03/2023,21/03/2024,,true,1.0,90,19,QS,other,lightcomm,278,grey,manual,1,4665.403,8,693.7136
AUTO-TPL-968EFB5303,18/10/2023,17/10/2024,,true,1.0,88,5,MD,Hyundai,sedan,147,black,automatic,0,0.0,8,412.2791
AUTO-TPL-AD73E2176B,13/04/2023,12/04/2024,,true,1.0,57,19,QS,other,4x4,233,red,automatic,0,0.0,8,940.1609
AUTO-TPL-DF65F44D22,24/06/2023,23/06/2024,,true,1.0,19,10,NJ,other,4x4,113,black,manual,0,0.0,8,607.4943
AUTO-TPL-27096F32F1,22/12/2023,21/12/2024,,true,1.0,23,7,SH,Toyota,pickup,105,silver,automatic,0,0.0,8,366.5593
AUTO-TPL-721B5DE13D,12/02/2023,12/02/2024,,true,1.0,25,0,MD,Toyota,heavycomm,116,black,automatic,0,0.0,8,375.3208
AUTO-TPL-F2350DC634,19/12/2023,18/12/2024,,true,1.0,83,4,SH,Ford,sedan,289,silver,automatic,0,0.0,8,458.9576
AUTO-TPL-C3CDE6DFB5,28/10/2023,27/10/2024,,true,1.0,50,1,BA,Toyota,lightcomm,118,blue,manual,1,371.9477,8,603.7408
AUTO-TPL-D23210D777,23/06/2023,22/06/2024,11/08/2023,false,0.13424657534246576,22,0,JZ,Chevrolet,lightcomm,85,black,automatic,0,0.0,8,477.1929
AUTO-TPL-6BC21C186D,07/07/2023,06/07/2024,20/05/2024,false,0.8712328767123287,57,0,RI,Toyota,sedan,40,black,automatic,0,0.0,8,375.3208
AUTO-TPL-097385DFBC,13/09/2023,12/09/2024,,true,1.0,18,0,MD,Toyota,4x4,46,grey,automatic,0,0.0,8,428.5886
AUTO-TPL-67840EF5CC,06/01/2023,06/01/2024,17/01/2023,false,0.030136986301369864,22,3,NJ,Isuzu,lightcomm,40,other,automatic,0,0.0,8,614.0619
AUTO-TPL-C9EEDEBE8D,13/11/2023,12/11/2024,,true,1.0,19,1,SH,Toyota,lightcomm,95,blue,manual,1,285.0013,8,603.7408
AUTO-TPL-80B38A7F60,09/08/2023,08/08/2024,,true,1.0,87,5,JZ,other,pickup,132,blue,manual,0,0.0,8,846.88
AUTO-TPL-C6F7D8D936,17/05/2023,16/05/2024,05/06/2023,false,0.052054794520547946,83,1,BA,Isuzu,4x4,147,white,manual,0,0.0,8,503.4575
AUTO-TPL-00C5A81D6F,01/06/2023,31/05/2024,14/01/2024,false,0.6219178082191781,38,1,MK,Isuzu,lightcomm,113,grey,automatic,1,2112.3846,8,749.1433
AUTO-TPL-7EE1725BBD,16/07/2023,15/07/2024,22/02/2024,false,0.6054794520547945,42,4,NJ,other,4x4,66,silver,manual,0,0.0,8,593.313
AUTO-TPL-AE5B3543B6,12/10/2023,11/10/2024,,true,1.0,58,10,JF,Toyota,heavycomm,89,red,automatic,0,0.0,8,670.2407
AUTO-TPL-91832FF87B,07/11/2023,06/11/2024,,true,1.0,42,0,JZ,KIA,lightcomm,88,black,manual,0,0.0,8,870.0534
AUTO-TPL-DBCBDDFE16,04/10/2023,03/10/2024,,true,1.0,31,5,SH,Hyundai,heavycomm,85,black,automatic,1,148.9212,8,412.2791
AUTO-TPL-CE31383A7E,10/09/2023,09/09/2024,,true,1.0,31,0,MK,Ford,sedan,78,black,manual,0,0.0,8,542.2494
AUTO-TPL-CCFFC250DF,25/10/2023,24/10/2024,,true,1.0,32,2,BA,Mercedes,sedan,147,white,automatic,0,0.0,8,968.8724
AUTO-TPL-456E08D332,01/10/2023,30/09/2024,,true,1.0,37,0,QS,Ford,lightcomm,40,black,automatic,0,0.0,8,469.9276
AUTO-TPL-89FFAA73AA,25/06/2023,24/06/2024,,true,1.0,38,0,RI,Chevrolet,sedan,100,white,automatic,1,157.753,8,317.3669
AUTO-TPL-3683CC4E74,26/04/2023,25/04/2024,,true,1.0,18,3,QS,Ford,heavycomm,115,blue,manual,0,0.0,8,755.9251
AUTO-TPL-44837DABFD,18/08/2023,17/08/2024,,true,1.0,73,6,SH,Ford,sedan,120,white,automatic,0,0.0,8,312.535
AUTO-TPL-3348CF1210,18/10/2023,17/10/2024,,true,1.0,66,5,SH,Ford,4x4,40,silver,manual,0,0.0,8,529.5912
AUTO-TPL-F0D9734839,30/09/2023,29/09/2024,,true,1.0,35,6,MD,other,lightcomm,113,grey,automatic,0,0.0,8,601.1904
AUTO-TPL-980475BA4E,14/06/2023,13/06/2024,,true,1.0,74,3,MD,other,4x4,44,grey,automatic,0,0.0,8,601.1904
AUTO-TPL-A945C17F7A,19/02/2023,19/02/2024,,true,1.0,21,16,AS,Ford,heavycomm,134,white,manual,0,0.0,8,360.6341
AUTO-TPL-E6EADEA1CC,05/04/2023,04/04/2024,,true,1.0,61,0,RI,other,pickup,118,white,manual,0,0.0,8,404.0265
AUTO-TPL-19C0026D0C,24/11/2023,23/11/2024,,true,1.0,35,19,QS,Chevrolet,sedan,40,white,automatic,0,0.0,8,317.3669
AUTO-TPL-83594D88AD,20/02/2023,20/02/2024,,true,1.0,18,0,RI,Toyota,sedan,97,silver,manual,0,0.0,8,422.9728
AUTO-TPL-D3D4CD0A2F,13/10/2023,12/10/2024,,true,1.0,35,15,NJ,other,pickup,148,white,automatic,0,0.0,8,350.14
AUTO-TPL-44B6FB2862,09/05/2023,08/05/2024,,true,1.0,48,1,RI,other,lightcomm,99,black,manual,0,0.0,8,607.4943
AUTO-TPL-BB394D58B8,23/06/2023,22/06/2024,,true,1.0,24,1,RI,Mercedes,sedan,103,black,manual,0,0.0,8,1680.9975
AUTO-TPL-C85A1C3DC8,23/07/2023,22/07/2024,,true,1.0,35,1,JZ,Ford,sedan,95,blue,automatic,0,0.0,8,655.1045
AUTO-TPL-FAD29C6444,14/02/2023,14/02/2024,,true,1.0,39,18,SH,KIA,lightcomm,114,black,automatic,0,0.0,8,754.0111
AUTO-TPL-5349BFF595,01/08/2023,31/07/2024,,true,1.0,54,0,MK,Hyundai,4x4,96,silver,manual,1,548.0624,8,464.6234
AUTO-TPL-E1BB7BA37F,30/07/2023,29/07/2024,,true,1.0,86,0,JZ,KIA,4x4,73,black,automatic,0,0.0,8,754.0111
AUTO-TPL-6E68CDAC04,26/04/2023,25/04/2024,29/11/2023,false,0.5945205479452055,90,0,BA,Chevrolet,pickup,75,silver,automatic,0,0.0,8,466.0533
AUTO-TPL-62DAABE017,19/02/2023,19/02/2024,,true,1.0,43,18,MK,other,4x4,45,red,automatic,0,0.0,8,940.1609
AUTO-TPL-3F8D3B66EE,16/07/2023,15/07/2024,17/04/2024,false,0.7561643835616438,52,2,NJ,Ford,sedan,66,black,manual,0,0.0,8,542.2494
AUTO-TPL-BD340FD366,23/11/2023,22/11/2024,,true,1.0,72,16,HA,KIA,lightcomm,125,blue,automatic,0,0.0,8,1051.1323
AUTO-TPL-9A74C69851,19/01/2023,19/01/2024,,true,1.0,32,10,JZ,Isuzu,heavycomm,96,blue,automatic,0,0.0,8,914.5482
AUTO-TPL-C4E87AF881,02/12/2023,01/12/2024,,true,1.0,56,12,SH,Ford,heavycomm,113,white,manual,0,0.0,8,360.6341
AUTO-TPL-66D859887B,24/12/2023,23/12/2024,,true,1.0,20,2,RI,Mercedes,sedan,40,white,manual,1,1059.6839,8,1117.9819
AUTO-TPL-81857C4EE9,02/04/2023,01/04/2024,,true,1.0,47,14,MK,other,heavycomm,61,silver,automatic,0,0.0,8,514.1806
AUTO-TPL-A1C9EB36EA,24/03/2023,23/03/2024,,true,1.0,41,0,JZ,other,sedan,93,red,manual,0,0.0,8,1084.8517
AUTO-TPL-2B0492AE90,18/06/2023,17/06/2024,,true,1.0,40,2,RI,other,4x4,73,blue,automatic,0,0.0,8,733.9285
AUTO-TPL-40D12D165D,20/12/2023,19/12/2024,,true,1.0,32,10,MK,Ford,lightcomm,112,white,manual,0,0.0,8,360.6341
AUTO-TPL-A1A0D8C8AE,10/01/2023,10/01/2024,,true,1.0,19,0,QS,Toyota,sedan,146,white,automatic,0,0.0,8,249.6148
AUTO-TPL-6D7DA1D74A,24/05/2023,23/05/2024,,true,1.0,37,0,RI,Toyota,lightcomm,40,other,manual,0,0.0,8,405.3742
AUTO-TPL-1D1F51A276,25/06/2023,24/06/2024,,true,1.0,50,8,JZ,Chevrolet,lightcomm,138,white,manual,0,0.0,8,366.2097
AUTO-TPL-FF7BC36949,23/06/2023,22/06/2024,,true,1.0,18,20,MK,Toyota,sedan,111,blue,manual,0,0.0,8,603.7408
AUTO-TPL-A4A156CA5C,21/09/2023,20/09/2024,,true,1.0,59,15,BA,Chevrolet,sedan,106,red,manual,0,0.0,8,983.3096
AUTO-TPL-0128CDDE22,16/10/2023,15/10/2024,,true,1.0,64,10,HA,Isuzu,lightcomm,113,black,automatic,0,0.0,8,656.0349
AUTO-TPL-03BD336002,30/08/2023,29/08/2024,,true,1.0,20,2,RI,Toyota,sedan,103,black,automatic,1,1934.3712,8,375.3208
AUTO-TPL-5DB819E29F,26/06/2023,25/06/2024,,true,1.0,54,5,HS,other,lightcomm,52,white,automatic,0,0.0,8,350.14
AUTO-TPL-78D35C428D,28/10/2023,27/10/2024,,true,1.0,54,14,SH,KIA,pickup,113,blue,manual,0,0.0,8,1212.9016
AUTO-TPL-15AA13FB00,02/05/2023,01/05/2024,,true,1.0,87,8,SH,other,pickup,147,red,manual,0,0.0,8,1084.8517
AUTO-TPL-CC348BD3E3,05/03/2023,04/03/2024,,true,1.0,43,7,NJ,Ford,pickup,115,red,automatic,0,0.0,8,839.1876
AUTO-TPL-7450C11BA4,30/11/2023,29/11/2024,,true,1.0,18,1,RI,Chevrolet,sedan,131,silver,manual,1,1542.5255,8,537.7789
AUTO-TPL-4C85695777,05/12/2023,04/12/2024,,true,1.0,48,3,HA,Chevrolet,sedan,102,white,manual,0,0.0,8,366.2097
AUTO-TPL-A5F75F553F,02/10/2023,01/10/2024,,true,1.0,43,6,QS,Hyundai,4x4,148,black,manual,0,0.0,8,475.7288
AUTO-TPL-81D8679BAB,20/02/2023,20/02/2024,,true,1.0,20,0,MK,other,pickup,148,grey,automatic,0,0.0,8,601.1904
AUTO-TPL-E9879ABA7D,02/12/2023,01/12/2024,,true,1.0,61,3,RI,Chevrolet,lightcomm,113,grey,automatic,0,0.0,8,544.919
AUTO-TPL-8CDC2EE362,11/05/2023,10/05/2024,,true,1.0,39,0,NJ,KIA,sedan,40,white,manual,0,0.0,8,578.6468
AUTO-TPL-E90CB271A7,11/08/2023,10/08/2024,,true,1.0,54,5,QS,Toyota,lightcomm,113,white,automatic,0,0.0,8,249.6148
AUTO-TPL-80C9785AE3,12/01/2023,12/01/2024,,true,1.0,36,0,SH,Isuzu,heavycomm,147,red,automatic,0,0.0,8,1171.5345
AUTO-TPL-EC4E2C5CE3,06/11/2023,05/11/2024,,true,1.0,19,2,QS,Isuzu,sedan,129,red,manual,0,0.0,8,1351.8337
AUTO-TPL-15D13E2961,11/03/2023,10/03/2024,20/02/2024,false,0.947945205479452,51,0,BA,Toyota,sedan,54,black,automatic,0,0.0,8,375.3208
AUTO-TPL-359F2E179D,05/05/2023,04/05/2024,,true,1.0,37,17,HA,KIA,lightcomm,145,white,automatic,0,0.0,8,501.4705
AUTO-TPL-CFD08B40C7,29/11/2023,28/11/2024,,true,1.0,77,5,JF,Isuzu,sedan,40,black,manual,0,0.0,8,756.9987
AUTO-TPL-7C2974EB42,19/12/2023,18/12/2024,,true,1.0,20,13,BA,KIA,4x4,137,silver,manual,0,0.0,8,849.7429
AUTO-TPL-EED7B0BB16,14/02/2023,14/02/2024,,true,1.0,87,17,SH,other,lightcomm,124,blue,automatic,0,0.0,8,733.9285
AUTO-TPL-D194FE5906,14/05/2023,13/05/2024,,true,1.0,22,0,NJ,Toyota,pickup,48,black,automatic,0,0.0,8,375.3208
AUTO-TPL-E326B75E9B,23/07/2023,22/07/2024,,true,1.0,41,18,NJ,other,sedan,41,white,automatic,0,0.0,8,350.14
AUTO-TPL-AF3EBF2CD3,15/09/2023,14/09/2024,,true,1.0,85,1,QS,Ford,lightcomm,127,white,automatic,0,0.0,8,312.535
AUTO-TPL-E86005AC96,17/01/2023,17/01/2024,24/10/2023,false,0.7671232876712328,44,18,JZ,Toyota,lightcomm,64,red,automatic,0,0.0,8,670.2407
AUTO-TPL-C6B7FE0440,31/03/2023,30/03/2024,,true,1.0,50,1,NJ,Toyota,heavycomm,114,white,automatic,1,733.727,8,249.6148
AUTO-TPL-B3C95D1E03,17/05/2023,16/05/2024,,true,1.0,18,18,RI,KIA,pickup,97,red,automatic,0,0.0,8,1346.4985
AUTO-TPL-A5BE315D94,04/06/2023,03/06/2024,,true,1.0,22,1,SH,Isuzu,4x4,125,other,manual,0,0.0,8,708.5661
AUTO-TPL-62F687D7E7,07/03/2023,06/03/2024,,true,1.0,83,6,BA,other,4x4,99,grey,automatic,0,0.0,8,601.1904
AUTO-TPL-01B777DEB1,13/03/2023,12/03/2024,,true,1.0,18,0,NJ,Ford,sedan,65,white,manual,0,0.0,8,360.6341
AUTO-TPL-E73F4FF462,29/05/2023,28/05/2024,,true,1.0,33,3,MK,Hyundai,sedan,51,red,automatic,0,0.0,8,736.24
AUTO-TPL-ECCA2A3BDD,15/10/2023,14/10/2024,,true,1.0,34,4,NJ,Hyundai,lightcomm,147,grey,automatic,0,0.0,8,470.7922
AUTO-TPL-A947166F1F,01/01/2023,01/01/2024,02/08/2023,false,0.5835616438356165,41,1,RI,other,4x4,142,white,manual,1,148.9124,8,404.0265
AUTO-TPL-608532EBB6,10/01/2023,10/01/2024,,true,1.0,19,0,SH,other,lightcomm,89,red,manual,0,0.0,8,1084.8517
AUTO-TPL-255ED4E989,02/10/2023,01/10/2024,,true,1.0,53,0,BA,Hyundai,4x4,115,black,manual,0,0.0,8,475.7288
AUTO-TPL-1B25AF5252,03/06/2023,02/06/2024,,true,1.0,34,2,MD,Ford,4x4,107,grey,manual,0,0.0,8,619.2087
AUTO-TPL-DD275F7ADE,02/06/2023,01/06/2024,,true,1.0,30,0,SH,Chevrolet,4x4,107,black,manual,1,217.9074,8,550.6328
AUTO-TPL-933F4381BF,27/07/2023,26/07/2024,,true,1.0,18,3,NJ,Chevrolet,sedan,40,blue,automatic,0,0.0,8,665.2328
AUTO-TPL-EED93A980D,19/02/2023,19/02/2024,,true,1.0,26,15,MK,Hyundai,pickup,119,grey,manual,0,0.0,8,543.2471
AUTO-TPL-DAC3C6F78E,29/08/2023,28/08/2024,,true,1.0,60,2,MD,Hyundai,lightcomm,115,white,automatic,0,0.0,8,274.1946
AUTO-TPL-6EBB91CA2F,23/10/2023,22/10/2024,,true,1.0,62,0,SH,other,lightcomm,111,white,automatic,0,0.0,8,350.14
AUTO-TPL-5B766135FE,05/02/2023,05/02/2024,30/09/2023,false,0.6493150684931507,24,14,JZ,other,lightcomm,112,white,automatic,0,0.0,8,350.14
AUTO-TPL-6D5BCABD80,30/03/2023,29/03/2024,,true,1.0,83,0,RI,Mercedes,heavycomm,121,white,automatic,1,165.2458,8,968.8724
AUTO-TPL-519007F7CA,15/02/2023,15/02/2024,30/01/2024,false,0.9561643835616438,71,13,MD,Toyota,sedan,112,white,automatic,0,0.0,8,249.6148
AUTO-TPL-1A0687D3F1,23/05/2023,22/05/2024,,true,1.0,85,0,MD,Ford,4x4,40,blue,automatic,1,544.8997,8,655.1045
AUTO-TPL-015EE0E5F0,16/08/2023,15/08/2024,24/09/2023,false,0.10684931506849316,61,1,BA,Toyota,pickup,95,white,manual,0,0.0,8,288.0305
AUTO-TPL-5CAFE3571F,09/03/2023,08/03/2024,,true,1.0,23,1,JZ,Isuzu,lightcomm,131,white,automatic,0,0.0,8,436.3095
AUTO-TPL-11C6F44016,07/06/2023,06/06/2024,,true,1.0,65,3,BA,Chevrolet,heavycomm,113,white,automatic,1,1363.5405,8,317.3669
AUTO-TPL-235C07A81E,31/10/2023,30/10/2024,,true,1.0,45,20,AS,Isuzu,sedan,114,white,automatic,0,0.0,8,436.3095
AUTO-TPL-91D77AD8A5,03/07/2023,02/07/2024,,true,1.0,21,9,SH,Chevrolet,heavycomm,40,red,manual,0,0.0,8,983.3096
AUTO-TPL-48D5D253E9,03/12/2023,02/12/2024,,true,1.0,45,2,RI,other,lightcomm,135,white,manual,0,0.0,8,404.0265
AUTO-TPL-0B433F315B,17/05/2023,16/05/2024,13/10/2023,false,0.40821917808219177,56,5,QS,KIA,sedan,77,blue,manual,0,0.0,8,1212.9016
AUTO-TPL-89412FA9A8,20/08/2023,19/08/2024,,true,1.0,50,1,QS,Ford,4x4,113,black,automatic,2,4894.3131,8,469.9276
AUTO-TPL-4B31A11527,19/07/2023,18/07/2024,07/10/2023,false,0.2191780821917808,69,20,NJ,other,sedan,252,grey,automatic,0,0.0,8,601.1904
AUTO-TPL-BE4B333F7E,29/01/2023,29/01/2024,11/10/2023,false,0.6986301369863014,18,1,RI,Chevrolet,heavycomm,132,blue,automatic,1,2303.3517,8,665.2328
AUTO-TPL-E1B3F29251,23/07/2023,22/07/2024,,true,1.0,18,0,RI,Chevrolet,sedan,133,blue,manual,0,0.0,8,767.6121
AUTO-TPL-6C4A5B4184,28/01/2023,28/01/2024,,true,1.0,40,0,MD,other,sedan,136,white,manual,0,0.0,8,404.0265
AUTO-TPL-D276B85DA1,14/05/2023,13/05/2024,,true,1.0,18,12,RI,other,4x4,148,black,automatic,1,1656.4711,8,526.4705
AUTO-TPL-1A23CA5A4B,23/01/2023,23/01/2024,,true,1.0,24,15,RI,other,sedan,150,white,manual,0,0.0,8,404.0265
AUTO-TPL-4D3BA8725E,13/02/2023,13/02/2024,,true,1.0,60,2,MD,Toyota,sedan,117,white,automatic,0,0.0,8,249.6148
AUTO-TPL-AABBD8FA00,31/10/2023,30/10/2024,,true,1.0,42,0,SH,other,lightcomm,40,blue,automatic,0,0.0,8,733.9285
AUTO-TPL-44E1297427,11/02/2023,11/02/2024,15/03/2023,false,0.08767123287671233,57,20,HS,other,4x4,255,red,automatic,0,0.0,8,940.1609
AUTO-TPL-60D2FC0370,29/12/2023,28/12/2024,,true,1.0,30,13,SH,Mercedes,sedan,123,black,automatic,0,0.0,8,1456.7965
AUTO-TPL-869F7D9683,24/07/2023,23/07/2024,,true,1.0,18,19,NJ,Isuzu,sedan,40,white,manual,0,0.0,8,503.4575
AUTO-TPL-2F85B9C19D,21/04/2023,20/04/2024,,true,1.0,45,6,SH,other,heavycomm,147,white,manual,1,483.6369,8,404.0265
AUTO-TPL-634983D233,19/11/2023,18/11/2024,,true,1.0,41,1,JZ,Chevrolet,sedan,113,black,manual,0,0.0,8,550.6328
AUTO-TPL-FE9E912564,23/04/2023,22/04/2024,07/08/2023,false,0.29041095890410956,30,14,RI,Isuzu,4x4,81,black,automatic,0,0.0,8,656.0349
AUTO-TPL-BF9ED066BE,27/02/2023,27/02/2024,,true,1.0,52,0,SH,Ford,lightcomm,108,silver,manual,0,0.0,8,529.5912
AUTO-TPL-111885CB19,27/10/2023,26/10/2024,,true,1.0,18,11,HA,other,lightcomm,147,white,automatic,1,3057.5261,8,350.14
AUTO-TPL-877948FD70,02/08/2023,01/08/2024,,true,1.0,75,9,JZ,Chevrolet,lightcomm,143,black,manual,0,0.0,8,550.6328
AUTO-TPL-EE77B3B495,15/02/2023,15/02/2024,,true,1.0,53,12,MK,Hyundai,sedan,113,blue,automatic,0,0.0,8,574.7394
AUTO-TPL-97B08FE2D0,14/01/2023,14/01/2024,,true,1.0,25,4,BA,Toyota,sedan,113,silver,manual,0,0.0,8,422.9728
AUTO-TPL-55024D92D8,28/10/2023,27/10/2024,,true,1.0,60,19,BA,Hyundai,sedan,40,grey,manual,0,0.0,8,543.2471
AUTO-TPL-DD38873BD8,06/01/2023,06/01/2024,31/03/2023,false,0.23013698630136986,46,0,MK,Ford,heavycomm,70,red,automatic,0,0.0,8,839.1876
AUTO-TPL-894791FBB4,11/01/2023,11/01/2024,,true,1.0,82,3,QS,Hyundai,lightcomm,146,black,manual,0,0.0,8,475.7288
AUTO-TPL-2C299C21BB,15/06/2023,14/06/2024,,true,1.0,21,1,NJ,Mercedes,sedan,113,white,automatic,0,0.0,8,968.8724
AUTO-TPL-BDF0523954,15/11/2023,14/11/2024,,true,1.0,85,0,JF,other,heavycomm,52,red,manual,0,0.0,8,1084.8517
AUTO-TPL-B59369E168,24/07/2023,23/07/2024,,true,1.0,27,0,MK,Chevrolet,4x4,146,other,automatic,2,10153.9835,8,446.6622
AUTO-TPL-010523CCB3,22/09/2023,21/09/2024,,true,1.0,54,16,SH,other,sedan,105,black,automatic,0,0.0,8,526.4705
AUTO-TPL-EE0F32E59B,13/07/2023,12/07/2024,,true,1.0,44,2,SH,Chevrolet,heavycomm,99,other,automatic,0,0.0,8,446.6622
AUTO-TPL-A4BDA6AF37,27/04/2023,26/04/2024,,true,1.0,89,6,BA,Chevrolet,lightcomm,147,grey,manual,0,0.0,8,628.782
AUTO-TPL-9FFC763A6E,22/02/2023,22/02/2024,,true,1.0,19,14,MK,Ford,4x4,113,grey,automatic,0,0.0,8,536.6225
AUTO-TPL-10C0982E71,29/06/2023,28/06/2024,31/05/2024,false,0.9232876712328767,68,19,NJ,Mercedes,heavycomm,96,black,manual,0,0.0,8,1680.9975
AUTO-TPL-A78779A0C3,30/01/2023,30/01/2024,,true,1.0,86,16,JF,other,4x4,145,grey,automatic,0,0.0,8,601.1904
AUTO-TPL-4E1897B366,14/12/2023,13/12/2024,,true,1.0,61,13,QS,KIA,heavycomm,40,grey,manual,0,0.0,8,993.5366
AUTO-TPL-86CE15F20C,23/12/2023,22/12/2024,,true,1.0,80,20,RI,Mercedes,heavycomm,40,blue,manual,1,1307.2519,8,2343.4018
AUTO-TPL-3F34C5C72D,18/06/2023,17/06/2024,15/01/2024,false,0.5780821917808219,43,18,SH,Hyundai,lightcomm,129,blue,manual,0,0.0,8,663.1918
AUTO-TPL-CFB7D0DB92,12/10/2023,11/10/2024,17/10/2023,false,0.0136986301369863,41,19,HS,Chevrolet,heavycomm,144,blue,manual,0,0.0,8,767.6121
AUTO-TPL-2AC4DD1AC7,30/01/2023,30/01/2024,,true,1.0,35,19,JZ,other,sedan,40,white,automatic,0,0.0,8,350.14
AUTO-TPL-97452B0F69,22/09/2023,21/09/2024,,true,1.0,33,2,RI,Chevrolet,heavycomm,121,silver,automatic,0,0.0,8,466.0533
AUTO-TPL-18AF8EFFDA,20/01/2023,20/01/2024,,true,1.0,18,2,RI,Isuzu,heavycomm,93,white,automatic,2,2032.7089,8,436.3095
AUTO-TPL-9FC9ECCF2E,11/06/2023,10/06/2024,,true,1.0,58,7,QS,Toyota,lightcomm,113,grey,manual,0,0.0,8,494.5484
AUTO-TPL-5D1E0BF96F,12/12/2023,11/12/2024,,true,1.0,53,0,QS,Ford,pickup,110,blue,automatic,1,1105.705,8,655.1045
AUTO-TPL-B1364A8CAE,10/09/2023,09/09/2024,,true,1.0,46,2,NJ,Isuzu,4x4,123,white,manual,1,2601.6039,8,503.4575
AUTO-TPL-F0A01BD95B,31/12/2023,30/12/2024,,true,1.0,86,0,QS,Ford,pickup,131,white,automatic,0,0.0,8,312.535
AUTO-TPL-BAD30BBD93,20/03/2023,19/03/2024,,true,1.0,34,12,MK,Ford,sedan,69,grey,automatic,0,0.0,8,536.6225
AUTO-TPL-9E234D428C,05/08/2023,04/08/2024,,true,1.0,45,1,BA,KIA,lightcomm,212,grey,automatic,0,0.0,8,861.0249
AUTO-TPL-CF8F58C2DA,10/03/2023,09/03/2024,15/11/2023,false,0.684931506849315,85,2,AS,Toyota,4x4,135,other,manual,0,0.0,8,405.3742
AUTO-TPL-E91C6D46E7,27/04/2023,26/04/2024,,true,1.0,71,19,HA,Ford,heavycomm,40,red,automatic,0,0.0,8,839.1876
AUTO-TPL-65CB9DCCD6,09/02/2023,09/02/2024,,true,1.0,21,0,SH,Isuzu,lightcomm,112,white,automatic,0,0.0,8,436.3095
AUTO-TPL-7A12CA1E68,09/11/2023,08/11/2024,,true,1.0,55,6,MD,Toyota,4x4,112,blue,manual,0,0.0,8,603.7408
AUTO-TPL-92CAF1ED0B,24/08/2023,23/08/2024,,true,1.0,83,0,NJ,Toyota,heavycomm,40,black,manual,1,1351.794,8,433.0827
AUTO-TPL-E3A5DDE1F6,17/06/2023,16/06/2024,,true,1.0,27,8,AS,Toyota,sedan,113,blue,automatic,0,0.0,8,523.2176
AUTO-TPL-BFDF9993C2,14/09/2023,13/09/2024,17/11/2023,false,0.17534246575342466,45,8,SH,Hyundai,sedan,87,silver,automatic,0,0.0,8,402.6548
AUTO-TPL-4E5F74FA54,25/05/2023,24/05/2024,,true,1.0,58,1,NJ,Mercedes,sedan,147,white,manual,0,0.0,8,1117.9819
AUTO-TPL-807A0419CE,13/07/2023,12/07/2024,,true,1.0,87,18,QS,Isuzu,sedan,102,black,automatic,0,0.0,8,656.0349
