policy_id,effective_date,expiration_date,cancellation_date,in_force,exposure,driver_age,vehicle_age,province,vehicle_make,body_type,horsepower,vehicle_color,vehicle_transmission,claim_counts,loss_amt,player_id,commercial_premium
AUTO-TPL-6B1A613C11,09/09/2023,08/09/2024,,true,1.0,76,0,MK,Chevrolet,pickup,64,white,automatic,0,0.0,6,312.3625
AUTO-TPL-ED39DD13C1,03/12/2023,02/12/2024,,true,1.0,53,4,MK,Chevrolet,sedan,110,grey,manual,1,2467.6003,6,719.4184
AUTO-TPL-266F81022D,16/03/2023,15/03/2024,,true,1.0,43,17,MK,Toyota,heavycomm,40,white,automatic,0,0.0,6,217.2002
AUTO-TPL-E76962D94C,28/12/2023,27/12/2024,,true,1.0,85,20,HA,KIA,pickup,145,other,automatic,0,0.0,6,826.2799
AUTO-TPL-286B104902,11/06/2023,10/06/2024,,true,1.0,50,18,HS,other,lightcomm,40,blue,automatic,0,0.0,6,708.6631
AUTO-TPL-9170215CEB,23/10/2023,22/10/2024,,true,1.0,18,3,MD,Toyota,lightcomm,49,black,manual,1,1859.4589,6,403.3447
AUTO-TPL-622A649479,30/01/2023,30/01/2024,,true,1.0,68,4,BA,Hyundai,sedan,44,black,automatic,0,0.0,6,383.9202
AUTO-TPL-827317390E,12/06/2023,11/06/2024,,true,1.0,51,1,RI,Toyota,sedan,50,silver,manual,0,0.0,6,374.758
AUTO-TPL-193AEBC447,10/01/2023,10/01/2024,,true,1.0,79,12,JZ,Hyundai,4x4,295,silver,manual,2,1402.514,6,378.0058
AUTO-TPL-E90BA0D090,16/02/2023,16/02/2024,,true,1.0,40,1,SH,Mercedes,4x4,157,black,automatic,1,7814.3059,6,1069.8455
AUTO-TPL-3AF922A27F,14/05/2023,13/05/2024,,true,1.0,79,0,RI,Toyota,sedan,60,white,manual,0,0.0,6,230.167
AUTO-TPL-4F9DAA24DA,26/04/2023,25/04/2024,,true,1.0,44,18,MD,Ford,4x4,132,white,automatic,0,0.0,6,225.601
AUTO-TPL-4845395322,19/06/2023,18/06/2024,23/07/2023,false,0.09315068493150686,21,2,NJ,Chevrolet,heavycomm,40,blue,manual,0,0.0,6,672.9445
AUTO-TPL-D27D15FF1E,10/04/2023,09/04/2024,,true,1.0,18,1,MK,other,lightcomm,51,white,automatic,0,0.0,6,348.58
AUTO-TPL-6C1BB4C8AF,19/05/2023,18/05/2024,,true,1.0,41,2,SH,Toyota,lightcomm,81,black,manual,1,4665.4061,6,403.3447
AUTO-TPL-C228839FDB,04/05/2023,03/05/2024,,true,1.0,89,20,MK,Isuzu,sedan,88,white,automatic,0,0.0,6,412.4399
AUTO-TPL-1BC72FC6AF,15/11/2023,14/11/2024,,true,1.0,39,1,RI,Ford,lightcomm,140,blue,manual,0,0.0,6,486.028
AUTO-TPL-A9AB88B4D5,19/02/2023,19/02/2024,,true,1.0,18,0,SH,Toyota,lightcomm,41,silver,automatic,0,0.0,6,353.6454
AUTO-TPL-2A2676F8AC,07/11/2023,06/11/2024,,true,1.0,49,1,QS,Ford,lightcomm,111,black,manual,1,1021.0449,6,418.9451
AUTO-TPL-810B2E2999,31/05/2023,30/05/2024,,true,1.0,18,9,SH,Ford,heavycomm,115,blue,automatic,0,0.0,6,458.6468
AUTO-TPL-C2CF69F4A7,12/10/2023,11/10/2024,,true,1.0,44,4,MK,Ford,sedan,113,white,automatic,0,0.0,6,225.601
AUTO-TPL-73BB15B622,05/12/2023,04/12/2024,,true,1.0,56,4,MD,Chevrolet,4x4,46,white,automatic,0,0.0,6,312.3625
AUTO-TPL-57D8ED353F,07/05/2023,06/05/2024,,true,1.0,46,1,MK,Toyota,pickup,97,white,manual,0,0.0,6,230.167
AUTO-TPL-87A7B47594,14/05/2023,13/05/2024,,true,1.0,72,5,QS,Hyundai,sedan,40,blue,manual,0,0.0,6,471.9849
AUTO-TPL-65952A748E,28/06/2023,27/06/2024,,true,1.0,33,8,MK,KIA,sedan,86,white,manual,0,0.0,6,419.7751
AUTO-TPL-147DC18B32,15/07/2023,14/07/2024,,true,1.0,33,0,QS,Toyota,lightcomm,113,other,automatic,1,347.3591,6,453.0579
AUTO-TPL-216FA1564E,11/06/2023,10/06/2024,04/02/2024,false,0.6520547945205479,35,1,MK,Toyota,sedan,122,red,automatic,0,0.0,6,640.784
AUTO-TPL-4D34A48B99,19/05/2023,18/05/2024,,true,1.0,45,1,SH,Ford,pickup,124,black,manual,0,0.0,6,418.9451
AUTO-TPL-321311597B,22/01/2023,22/01/2024,,true,1.0,24,1,QS,Toyota,lightcomm,87,blue,automatic,0,0.0,6,441.568
AUTO-TPL-15D4FFA833,26/05/2023,25/05/2024,,true,1.0,18,0,RI,Mercedes,sedan,103,black,automatic,0,0.0,6,1069.8455
AUTO-TPL-1328359EA2,31/10/2023,30/10/2024,,true,1.0,47,6,JZ,Isuzu,4x4,113,blue,automatic,0,0.0,6,838.4902
AUTO-TPL-4FEEB5603C,04/05/2023,03/05/2024,,true,1.0,86,20,BA,other,4x4,40,silver,automatic,0,0.0,6,567.558
AUTO-TPL-9BB9884383,28/11/2023,27/11/2024,,true,1.0,48,8,QS,KIA,4x4,48,other,automatic,0,0.0,6,826.2799
AUTO-TPL-38FA8CB1D3,27/10/2023,26/10/2024,,true,1.0,80,0,NJ,Hyundai,sedan,121,black,automatic,1,1236.7512,6,383.9202
AUTO-TPL-6ECBD3378D,16/03/2023,15/03/2024,,true,1.0,18,0,RI,Toyota,4x4,113,white,automatic,0,0.0,6,217.2002
AUTO-TPL-33923A47AB,19/06/2023,18/06/2024,,true,1.0,18,0,HA,Ford,lightcomm,55,black,manual,0,0.0,6,418.9451
AUTO-TPL-03B5B5B88F,27/02/2023,27/02/2024,,true,1.0,37,18,QS,Chevrolet,4x4,113,red,manual,0,0.0,6,976.5474
AUTO-TPL-81EB48DCBF,04/12/2023,03/12/2024,,true,1.0,39,1,JZ,Toyota,sedan,40,black,automatic,0,0.0,6,380.6216
AUTO-TPL-0081D4961A,26/07/2023,25/07/2024,,true,1.0,29,4,HA,Toyota,lightcomm,115,other,manual,0,0.0,6,480.1054
AUTO-TPL-2C4805E3D4,07/06/2023,06/06/2024,,true,1.0,48,7,RI,Chevrolet,lightcomm,112,black,manual,1,3392.9413,6,580.0629
AUTO-TPL-9BA06587C5,12/12/2023,11/12/2024,,true,1.0,24,3,NJ,Toyota,lightcomm,40,silver,manual,0,0.0,6,374.758
AUTO-TPL-4309EA286C,07/01/2023,07/01/2024,,true,1.0,36,15,NJ,Chevrolet,pickup,113,blue,automatic,0,0.0,6,635.033
AUTO-TPL-A7EB94188F,15/02/2023,15/02/2024,,true,1.0,46,9,SH,Chevrolet,4x4,163,other,automatic,1,13004.1039,6,651.557
AUTO-TPL-D2E157EC5A,12/07/2023,11/07/2024,,true,1.0,43,19,JZ,Isuzu,4x4,113,grey,manual,0,0.0,6,949.9117
AUTO-TPL-5D093C6860,08/06/2023,07/06/2024,,true,1.0,30,9,RI,KIA,sedan,142,black,automatic,0,0.0,6,694.1717
AUTO-TPL-832D72F8B1,18/01/2023,18/01/2024,,true,1.0,90,19,BA,other,4x4,63,other,automatic,0,0.0,6,727.103
AUTO-TPL-BE7068E7C5,29/11/2023,28/11/2024,,true,1.0,50,17,JZ,KIA,heavycomm,101,blue,manual,1,3382.9906,6,853.4027
AUTO-TPL-73FE126F55,05/05/2023,04/05/2024,,true,1.0,20,6,RI,other,lightcomm,295,grey,manual,1,6795.5034,6,802.8327
AUTO-TPL-7480BF3737,07/12/2023,06/12/2024,,true,1.0,31,18,RI,Toyota,4x4,68,silver,automatic,0,0.0,6,353.6454
AUTO-TPL-A781ADA02C,25/09/2023,24/09/2024,,true,1.0,28,0,JZ,Toyota,lightcomm,114,white,manual,0,0.0,6,230.167
AUTO-TPL-E985850811,06/08/2023,05/08/2024,,true,1.0,84,5,BA,Toyota,sedan,113,silver,automatic,1,672.4254,6,353.6454
AUTO-TPL-FC8838C5D7,08/03/2023,07/03/2024,,true,1.0,35,0,RI,Hyundai,pickup,143,red,manual,0,0.0,6,684.9236
AUTO-TPL-6E625C99B1,30/03/2023,29/03/2024,,true,1.0,18,2,JZ,other,lightcomm,145,white,manual,0,0.0,6,369.3902
AUTO-TPL-6DB572E68B,23/01/2023,23/01/2024,,true,1.0,88,9,JF,Ford,4x4,138,other,automatic,0,0.0,6,470.5811
AUTO-TPL-CD9EF4D29F,14/02/2023,14/02/2024,,true,1.0,50,15,QS,Mercedes,lightcomm,126,blue,automatic,1,359.4541,6,1241.1526
AUTO-TPL-CFDA94929E,29/05/2023,28/05/2024,,true,1.0,47,0,MK,Chevrolet,4x4,67,white,automatic,0,0.0,6,312.3625
AUTO-TPL-F68FEEE940,12/06/2023,11/06/2024,,true,1.0,60,0,QS,Ford,sedan,113,black,automatic,2,5492.5828,6,395.3432
AUTO-TPL-D8878E3689,03/03/2023,02/03/2024,,true,1.0,82,19,HA,Hyundai,heavycomm,40,grey,automatic,0,0.0,6,476.154
AUTO-TPL-10A7AEE465,21/09/2023,20/09/2024,,true,1.0,86,16,SH,Mercedes,pickup,147,white,manual,0,0.0,6,646.95
AUTO-TPL-CF034C8EDE,27/11/2023,26/11/2024,,true,1.0,45,17,JZ,KIA,sedan,113,black,automatic,0,0.0,6,694.1717
AUTO-TPL-42FF4C013B,10/08/2023,09/08/2024,20/11/2023,false,0.27945205479452057,34,0,RI,Toyota,sedan,46,grey,automatic,0,0.0,6,472.0629
AUTO-TPL-10737DE2C4,26/01/2023,26/01/2024,,true,1.0,49,2,QS,Chevrolet,sedan,123,black,manual,0,0.0,6,580.0629
AUTO-TPL-0CC994C584,07/03/2023,06/03/2024,,true,1.0,40,17,RI,Ford,heavycomm,93,black,automatic,0,0.0,6,395.3432
AUTO-TPL-4018D8D088,23/06/2023,22/06/2024,,true,1.0,74,2,BA,Hyundai,sedan,113,white,manual,0,0.0,6,232.1618
AUTO-TPL-4CF10CEC13,30/01/2023,30/01/2024,,true,1.0,23,0,RI,other,heavycomm,94,grey,automatic,0,0.0,6,757.6038
AUTO-TPL-B729DB324A,05/12/2023,04/12/2024,,true,1.0,87,17,QS,Hyundai,sedan,130,silver,manual,0,0.0,6,378.0058
AUTO-TPL-38A6EA8BB3,14/02/2023,14/02/2024,,true,1.0,43,1,RI,Isuzu,pickup,93,silver,automatic,0,0.0,6,671.5346
AUTO-TPL-B47DEA92CA,25/10/2023,24/10/2024,,true,1.0,32,4,RI,Chevrolet,4x4,89,white,automatic,1,962.9956,6,312.3625
AUTO-TPL-8CF612061C,30/03/2023,29/03/2024,,true,1.0,46,0,HA,Toyota,sedan,109,black,manual,0,0.0,6,403.3447
AUTO-TPL-124C815938,12/08/2023,11/08/2024,13/07/2024,false,0.9205479452054794,85,20,NJ,Ford,4x4,295,other,automatic,0,0.0,6,470.5811
AUTO-TPL-3AF0831416,12/12/2023,11/12/2024,,true,1.0,49,0,QS,Toyota,sedan,49,silver,manual,0,0.0,6,374.758
AUTO-TPL-7E5053BFFD,01/04/2023,31/03/2024,,true,1.0,19,12,RI,Isuzu,sedan,112,blue,manual,1,2095.6138,6,888.5481
AUTO-TPL-997CC28806,17/06/2023,16/06/2024,,true,1.0,61,1,RI,Ford,lightcomm,113,blue,automatic,0,0.0,6,458.6468
AUTO-TPL-D3D9C74976,05/03/2023,04/03/2024,,true,1.0,49,6,QS,Mercedes,4x4,143,grey,automatic,0,0.0,6,1326.8672
AUTO-TPL-A774A0B693,01/11/2023,31/10/2024,,true,1.0,18,0,RI,Ford,lightcomm,147,white,manual,1,700.9329,6,239.0694
AUTO-TPL-C85998DDD6,27/07/2023,26/07/2024,,true,1.0,28,13,JZ,other,sedan,40,silver,automatic,0,0.0,6,567.558
AUTO-TPL-636BD0B9F4,07/03/2023,06/03/2024,,true,1.0,21,8,SH,Toyota,heavycomm,47,blue,manual,0,0.0,6,467.9296
AUTO-TPL-6B653BD13A,22/09/2023,21/09/2024,,true,1.0,76,11,QS,Toyota,sedan,110,silver,automatic,0,0.0,6,353.6454
AUTO-TPL-20B21BBF98,15/10/2023,14/10/2024,,true,1.0,85,1,JZ,Toyota,4x4,40,other,manual,0,0.0,6,480.1054
AUTO-TPL-5AD1853C95,01/08/2023,31/07/2024,,true,1.0,86,0,MK,Isuzu,lightcomm,122,blue,manual,0,0.0,6,888.5481
AUTO-TPL-16DE760249,20/05/2023,19/05/2024,,true,1.0,46,2,SH,Toyota,heavycomm,69,black,manual,0,0.0,6,403.3447
AUTO-TPL-8B4EA6AF82,20/11/2023,19/11/2024,,true,1.0,21,0,JZ,Chevrolet,pickup,105,white,automatic,0,0.0,6,312.3625
AUTO-TPL-63E61182E4,28/12/2023,27/12/2024,,true,1.0,28,5,SH,Ford,sedan,123,black,automatic,1,1308.4381,6,395.3432
AUTO-TPL-DD3F46DAF4,07/05/2023,06/05/2024,,true,1.0,21,12,SH,KIA,sedan,145,grey,automatic,1,533.275,6,860.9409
AUTO-TPL-A20D434ACB,24/11/2023,23/11/2024,,true,1.0,43,8,HA,Ford,lightcomm,40,silver,automatic,0,0.0,6,367.3235
AUTO-TPL-DC4BCADEB9,19/11/2023,18/11/2024,,true,1.0,90,18,NJ,Mercedes,4x4,259,white,automatic,0,0.0,6,610.503
AUTO-TPL-8F7A2DA321,28/01/2023,28/01/2024,07/06/2023,false,0.3561643835616438,45,20,HA,KIA,lightcomm,199,other,automatic,0,0.0,6,826.2799
AUTO-TPL-87D6DF8726,25/07/2023,24/07/2024,23/02/2024,false,0.5835616438356165,31,0,JZ,KIA,lightcomm,113,silver,automatic,0,0.0,6,644.9729
AUTO-TPL-79BBFEE87F,17/09/2023,16/09/2024,,true,1.0,18,0,MK,Chevrolet,lightcomm,40,black,manual,0,0.0,6,580.0629
AUTO-TPL-9482B5E9D5,20/04/2023,19/04/2024,,true,1.0,43,20,AS,Chevrolet,sedan,113,white,automatic,0,0.0,6,312.3625
AUTO-TPL-F514244DB7,30/06/2023,29/06/2024,,true,1.0,29,0,NJ,Toyota,sedan,99,silver,automatic,0,0.0,6,353.6454
AUTO-TPL-6440781514,14/05/2023,13/05/2024,,true,1.0,44,19,RI,Hyundai,sedan,94,other,automatic,0,0.0,6,456.9842
AUTO-TPL-DB9411A962,07/10/2023,06/10/2024,,true,1.0,40,1,QS,Mercedes,lightcomm,136,grey,manual,0,0.0,6,1406.0812
AUTO-TPL-2078B75156,04/11/2023,03/11/2024,,true,1.0,40,1,SH,Mercedes,sedan,69,silver,automatic,0,0.0,6,994.021
AUTO-TPL-A07D37BDAF,16/06/2023,15/06/2024,,true,1.0,87,15,MK,KIA,4x4,51,black,automatic,0,0.0,6,694.1717
AUTO-TPL-EC605DDF28,03/06/2023,02/06/2024,,true,1.0,27,20,QS,Hyundai,sedan,115,grey,automatic,0,0.0,6,476.154
AUTO-TPL-E0380E139B,26/04/2023,25/04/2024,,true,1.0,48,5,NJ,other,lightcomm,64,red,automatic,0,0.0,6,1028.3807
AUTO-TPL-F7985F10CC,07/09/2023,06/09/2024,,true,1.0,51,0,QS,KIA,lightcomm,131,white,manual,0,0.0,6,419.7751
AUTO-TPL-68E924A91E,20/12/2023,19/12/2024,,true,1.0,30,2,MK,Isuzu,4x4,148,white,automatic,1,310.0685,6,412.4399
AUTO-TPL-E1D872D219,03/01/2023,03/01/2024,,true,1.0,47,0,SH,Chevrolet,sedan,40,white,manual,0,0.0,6,331.0106
AUTO-TPL-F462466FE6,15/02/2023,15/02/2024,28/05/2023,false,0.27945205479452057,31,2,NJ,Hyundai,heavycomm,144,white,manual,0,0.0,6,232.1618
AUTO-TPL-E2E121A3A6,03/05/2023,02/05/2024,,true,1.0,40,0,RI,other,heavycomm,147,blue,manual,0,0.0,6,750.9703
AUTO-TPL-24C65B5571,29/11/2023,28/11/2024,,true,1.0,54,1,AS,Toyota,pickup,113,blue,manual,0,0.0,6,467.9296
AUTO-TPL-C8AF59F5F8,09/08/2023,08/08/2024,,true,1.0,63,9,NJ,other,sedan,147,silver,automatic,1,608.2135,6,567.558
AUTO-TPL-6085B7AF99,05/08/2023,04/08/2024,,true,1.0,31,5,MK,Hyundai,sedan,95,blue,manual,0,0.0,6,471.9849
AUTO-TPL-2745DD63B7,09/03/2023,08/03/2024,,true,1.0,50,0,NJ,Chevrolet,4x4,40,silver,automatic,0,0.0,6,508.5887
AUTO-TPL-BC989098F1,26/11/2023,25/11/2024,,true,1.0,20,1,SH,other,heavycomm,134,white,manual,0,0.0,6,369.3902
AUTO-TPL-6DFB652558,09/04/2023,08/04/2024,,true,1.0,18,0,RI,Chevrolet,lightcomm,130,red,automatic,1,30440.6814,6,921.532
AUTO-TPL-99E9B34DDC,17/03/2023,16/03/2024,,true,1.0,81,3,HS,Chevrolet,4x4,135,blue,automatic,0,0.0,6,635.033
AUTO-TPL-36E15C96CC,02/12/2023,01/12/2024,,true,1.0,19,3,MK,Toyota,sedan,40,silver,automatic,0,0.0,6,353.6454
AUTO-TPL-C735E15316,06/03/2023,05/03/2024,,true,1.0,83,0,JZ,other,4x4,119,black,manual,0,0.0,6,647.3194
AUTO-TPL-7D80C2EB73,03/11/2023,02/11/2024,,true,1.0,48,13,AS,other,pickup,200,white,manual,0,0.0,6,369.3902
AUTO-TPL-3581D172B0,03/11/2023,02/11/2024,,true,1.0,37,0,HA,Toyota,sedan,89,black,manual,0,0.0,6,403.3447
AUTO-TPL-AE78FC16A4,24/10/2023,23/10/2024,,true,1.0,36,1,SH,Chevrolet,sedan,125,red,automatic,0,0.0,6,921.532
AUTO-TPL-9C8666BA1D,14/08/2023,13/08/2024,,true,1.0,39,0,JZ,Isuzu,sedan,193,black,automatic,1,513.8814,6,722.7596
AUTO-TPL-3C000475E3,23/03/2023,22/03/2024,,true,1.0,90,5,MD,other,sedan,40,white,automatic,0,0.0,6,348.58
AUTO-TPL-24346434C2,07/02/2023,07/02/2024,,true,1.0,47,20,RI,other,4x4,147,black,manual,0,0.0,6,647.3194
AUTO-TPL-9475120942,06/04/2023,05/04/2024,,true,1.0,75,19,BA,other,lightcomm,127,black,automatic,0,0.0,6,610.8516
AUTO-TPL-A73657798C,25/05/2023,24/05/2024,,true,1.0,42,7,SH,KIA,sedan,96,white,automatic,0,0.0,6,396.1263
AUTO-TPL-42A8831FC5,02/02/2023,02/02/2024,,true,1.0,18,4,NJ,other,pickup,114,white,automatic,0,0.0,6,348.58
AUTO-TPL-DA659BAB7A,16/11/2023,15/11/2024,,true,1.0,20,1,SH,Toyota,sedan,129,red,manual,0,0.0,6,679.0388
AUTO-TPL-EEB214E6D4,17/04/2023,16/04/2024,,true,1.0,18,0,RI,Hyundai,sedan,47,white,automatic,0,0.0,6,219.0825
AUTO-TPL-6325ADD853,29/11/2023,28/11/2024,,true,1.0,66,1,NJ,Toyota,lightcomm,299,blue,automatic,0,0.0,6,441.568
AUTO-TPL-04E2F55A92,24/06/2023,23/06/2024,,true,1.0,18,6,QS,Ford,sedan,96,black,automatic,0,0.0,6,395.3432
AUTO-TPL-E6B54FEF1C,01/11/2023,31/10/2024,,true,1.0,19,4,BA,KIA,4x4,45,silver,manual,0,0.0,6,683.4777
AUTO-TPL-2D9BBA6D7B,21/11/2023,20/11/2024,,true,1.0,90,18,HA,Hyundai,4x4,56,blue,automatic,0,0.0,6,445.3948
AUTO-TPL-D15DCE8625,09/07/2023,08/07/2024,,true,1.0,34,12,RI,Mercedes,lightcomm,72,other,automatic,1,836.3388,6,1273.4482
AUTO-TPL-7AE7CA59D3,15/03/2023,14/03/2024,,true,1.0,27,7,RI,Isuzu,sedan,123,grey,automatic,0,0.0,6,896.3968
AUTO-TPL-D3C707AE3B,18/01/2023,18/01/2024,,true,1.0,26,0,MK,Toyota,sedan,113,black,automatic,0,0.0,6,380.6216
AUTO-TPL-4C726CC672,08/10/2023,07/10/2024,,true,1.0,18,0,MD,other,sedan,146,white,manual,0,0.0,6,369.3902
AUTO-TPL-8C5AE86553,06/09/2023,05/09/2024,,true,1.0,19,0,RI,Toyota,sedan,42,blue,automatic,1,2099.3149,6,441.568
AUTO-TPL-1B53AD2C79,21/09/2023,20/09/2024,,true,1.0,87,0,HA,Chevrolet,sedan,134,other,manual,0,0.0,6,690.455
