policy_id,effective_date,expiration_date,cancellation_date,in_force,exposure,driver_age,vehicle_age,province,vehicle_make,body_type,horsepower,vehicle_color,vehicle_transmission,claim_counts,loss_amt,player_id,commercial_premium
AUTO-TPL-89E04571CA,28/04/2023,27/04/2024,,true,1.0,20,16,NJ,Isuzu,sedan,167,other,automatic,0,0.0,10,620.9586
AUTO-TPL-80797F13F6,13/04/2023,12/04/2024,,true,1.0,61,20,QS,Mercedes,sedan,86,black,manual,0,0.0,10,1311.0961
AUTO-TPL-4DBC92CE27,01/02/2023,01/02/2024,,true,1.0,52,20,BA,other,sedan,275,silver,automatic,1,1519.0463,10,377.5424
AUTO-TPL-5A3EB48E92,05/05/2023,04/05/2024,,true,1.0,21,15,RI,Ford,heavycomm,111,white,manual,0,0.0,10,412.3023
AUTO-TPL-9B7078D176,16/02/2023,16/02/2024,19/02/2023,false,0.00821917808219178,66,13,QS,other,pickup,213,grey,manual,0,0.0,10,615.188
AUTO-TPL-1B79C5A468,06/03/2023,05/03/2024,,true,1.0,85,9,HA,Ford,4x4,40,blue,manual,0,0.0,10,790.5072
AUTO-TPL-08189404E1,21/05/2023,20/05/2024,,true,1.0,18,3,MD,Toyota,4x4,131,grey,automatic,0,0.0,10,306.0703
AUTO-TPL-61C133FF98,27/03/2023,26/03/2024,,true,1.0,51,19,SH,Toyota,sedan,112,blue,manual,0,0.0,10,509.6271
AUTO-TPL-B6FB8C36DE,21/09/2023,20/09/2024,,true,1.0,42,7,MD,Mercedes,sedan,109,grey,automatic,0,0.0,10,1272.9418
AUTO-TPL-E0344A460C,30/08/2023,29/08/2024,,true,1.0,43,1,RI,Toyota,lightcomm,48,blue,manual,3,2352.2712,10,509.6271
AUTO-TPL-5541AED860,06/12/2023,05/12/2024,,true,1.0,42,15,HS,Ford,lightcomm,40,grey,manual,0,0.0,10,594.2101
AUTO-TPL-14F2ADF6D6,02/09/2023,01/09/2024,,true,1.0,47,12,MD,Toyota,heavycomm,85,white,automatic,0,0.0,10,212.3718
AUTO-TPL-30CD6D3D3B,19/01/2023,19/01/2024,,true,1.0,37,2,RI,Chevrolet,sedan,147,black,manual,2,1780.413,10,607.6058
AUTO-TPL-B142D4A60A,17/06/2023,16/06/2024,,true,1.0,25,2,SH,Ford,heavycomm,110,black,automatic,0,0.0,10,390.6924
AUTO-TPL-17FACB0986,04/07/2023,03/07/2024,,true,1.0,40,9,SH,Mercedes,heavycomm,126,blue,automatic,0,0.0,10,1693.4577
AUTO-TPL-272A395982,12/07/2023,11/07/2024,,true,1.0,59,8,JZ,Ford,lightcomm,111,silver,manual,0,0.0,10,456.4187
AUTO-TPL-9C0AF536A5,04/12/2023,03/12/2024,08/01/2024,false,0.0958904109589041,84,19,HA,other,sedan,40,blue,manual,0,0.0,10,818.4152
AUTO-TPL-2E678A459D,11/04/2023,10/04/2024,,true,1.0,38,1,NJ,Toyota,sedan,81,red,manual,0,0.0,10,517.5481
AUTO-TPL-EE4CA04BCE,27/04/2023,26/04/2024,,true,1.0,44,15,RI,Hyundai,sedan,87,red,manual,1,208.6858,10,818.5854
AUTO-TPL-B881A876B0,07/04/2023,06/04/2024,,true,1.0,18,0,MK,Hyundai,sedan,119,white,automatic,0,0.0,10,335.9001
AUTO-TPL-64071D6DBB,10/11/2023,09/11/2024,,true,1.0,61,17,AS,Isuzu,4x4,109,red,automatic,0,0.0,10,880.4751
AUTO-TPL-5D6FA5EE5B,13/01/2023,13/01/2024,17/05/2023,false,0.33972602739726027,76,2,MD,Hyundai,4x4,258,silver,manual,0,0.0,10,465.3968
AUTO-TPL-00B9957996,07/05/2023,06/05/2024,,true,1.0,77,12,HS,Ford,4x4,96,black,automatic,0,0.0,10,390.6924
AUTO-TPL-5145989634,05/10/2023,04/10/2024,,true,1.0,90,1,RI,Toyota,sedan,98,black,manual,0,0.0,10,315.2442
AUTO-TPL-D593814D9E,24/01/2023,24/01/2024,,true,1.0,58,19,NJ,Ford,pickup,135,white,automatic,0,0.0,10,329.4202
AUTO-TPL-E4D1E0ABAB,05/10/2023,04/10/2024,,true,1.0,28,0,MK,Toyota,pickup,112,black,automatic,1,889.3398,10,251.873
AUTO-TPL-AC21E2D6DA,05/04/2023,04/04/2024,26/08/2023,false,0.3917808219178082,77,1,AS,Toyota,4x4,146,blue,manual,0,0.0,10,509.6271
AUTO-TPL-F81B2A3B07,10/10/2023,09/10/2024,,true,1.0,53,2,QS,Hyundai,4x4,248,other,manual,1,37347.3799,10,577.3106
AUTO-TPL-A80781EDAB,06/01/2023,06/01/2024,,true,1.0,48,0,SH,KIA,sedan,62,red,automatic,1,1594.6076,10,842.5574
AUTO-TPL-F69B022CAB,16/04/2023,15/04/2024,,true,1.0,48,5,HS,other,4x4,113,black,automatic,0,0.0,10,404.4853
AUTO-TPL-33B2061159,06/07/2023,05/07/2024,,true,1.0,18,2,RI,Toyota,heavycomm,45,other,manual,0,0.0,10,365.0029
AUTO-TPL-66524812F0,09/06/2023,08/06/2024,,true,1.0,39,14,NJ,Hyundai,lightcomm,40,white,automatic,0,0.0,10,335.9001
AUTO-TPL-75ABFC46CB,06/03/2023,05/03/2024,,true,1.0,41,6,HA,other,pickup,53,blue,manual,0,0.0,10,818.4152
AUTO-TPL-305DCB83E1,05/02/2023,05/02/2024,,true,1.0,27,15,MD,Hyundai,lightcomm,40,blue,automatic,1,286.9771,10,644.0213
AUTO-TPL-26425CFD42,20/11/2023,19/11/2024,24/02/2024,false,0.26301369863013696,45,11,MD,other,lightcomm,40,blue,manual,0,0.0,10,818.4152
AUTO-TPL-D827942BF6,05/10/2023,04/10/2024,,true,1.0,18,2,RI,Ford,4x4,111,white,automatic,1,254.1488,10,329.4202
AUTO-TPL-D7BF2A1DD4,05/01/2023,05/01/2024,,true,1.0,28,0,JZ,Toyota,sedan,41,white,automatic,0,0.0,10,212.3718
AUTO-TPL-53CF33E7AB,13/06/2023,12/06/2024,,true,1.0,18,0,RI,Isuzu,lightcomm,136,blue,manual,0,0.0,10,1085.1367
AUTO-TPL-59B364B335,10/07/2023,09/07/2024,,true,1.0,49,8,AS,Ford,4x4,57,silver,automatic,0,0.0,10,364.6682
AUTO-TPL-333B2276C8,02/08/2023,01/08/2024,,true,1.0,38,1,AS,Isuzu,4x4,107,blue,manual,0,0.0,10,1085.1367
AUTO-TPL-29F1728894,18/04/2023,17/04/2024,,true,1.0,90,11,QS,Ford,lightcomm,46,blue,manual,0,0.0,10,790.5072
AUTO-TPL-8F2317C69D,07/12/2023,06/12/2024,,true,1.0,43,3,RI,Toyota,sedan,118,white,manual,0,0.0,10,265.8046
AUTO-TPL-99E9E931B1,03/08/2023,02/08/2024,,true,1.0,18,11,MD,other,sedan,47,white,automatic,0,0.0,10,341.05
AUTO-TPL-17A62FCDB8,05/02/2023,05/02/2024,,true,1.0,44,1,RI,Toyota,sedan,47,black,automatic,0,0.0,10,251.873
AUTO-TPL-08CFD09508,17/06/2023,16/06/2024,,true,1.0,44,5,MD,other,4x4,66,other,automatic,1,160.3129,10,468.3299
AUTO-TPL-F4EC3343FD,28/11/2023,27/11/2024,,true,1.0,43,17,NJ,other,sedan,113,silver,automatic,0,0.0,10,377.5424
AUTO-TPL-E5FD5BDCFB,21/09/2023,20/09/2024,,true,1.0,47,2,MD,Ford,heavycomm,41,grey,manual,0,0.0,10,594.2101
AUTO-TPL-EDB8C4E33B,15/02/2023,15/02/2024,,true,1.0,80,19,HA,other,lightcomm,147,grey,manual,0,0.0,10,615.188
AUTO-TPL-C495F0D0ED,22/08/2023,21/08/2024,,true,1.0,50,7,JZ,Isuzu,4x4,58,white,automatic,0,0.0,10,452.1982
AUTO-TPL-B1202F8E8D,13/02/2023,13/02/2024,,true,1.0,57,2,NJ,Hyundai,sedan,111,silver,automatic,0,0.0,10,371.8415
AUTO-TPL-39E5BF4365,09/07/2023,08/07/2024,,true,1.0,18,16,RI,Hyundai,sedan,48,silver,automatic,0,0.0,10,371.8415
AUTO-TPL-F4910224C9,06/05/2023,05/05/2024,26/08/2023,false,0.30684931506849317,87,3,AS,Ford,sedan,56,black,manual,0,0.0,10,488.9905
AUTO-TPL-14CAB6040D,09/01/2023,09/01/2024,,true,1.0,41,0,MK,Toyota,sedan,119,white,automatic,0,0.0,10,212.3718
AUTO-TPL-0F697B74BA,18/09/2023,17/09/2024,,true,1.0,28,0,NJ,Ford,sedan,108,black,automatic,0,0.0,10,390.6924
AUTO-TPL-B0D7342853,06/04/2023,05/04/2024,,true,1.0,60,2,NJ,Ford,pickup,158,blue,manual,0,0.0,10,790.5072
AUTO-TPL-3B7F846E89,04/05/2023,03/05/2024,,true,1.0,46,11,RI,other,lightcomm,40,black,manual,0,0.0,10,506.2538
AUTO-TPL-E522292957,13/02/2023,13/02/2024,,true,1.0,40,0,QS,Hyundai,sedan,66,white,manual,0,0.0,10,420.4126
AUTO-TPL-1392757C7C,05/05/2023,04/05/2024,,true,1.0,81,2,BA,other,sedan,114,grey,manual,0,0.0,10,615.188
AUTO-TPL-754856BA85,12/01/2023,12/01/2024,,true,1.0,18,10,RI,Hyundai,sedan,142,white,manual,0,0.0,10,420.4126
AUTO-TPL-13A2416D34,03/10/2023,02/10/2024,,true,1.0,45,0,NJ,Toyota,heavycomm,92,red,automatic,0,0.0,10,413.5092
AUTO-TPL-3713F4073C,03/06/2023,02/06/2024,,true,1.0,80,8,SH,Ford,lightcomm,94,black,automatic,0,0.0,10,390.6924
AUTO-TPL-D3B0341CC3,01/11/2023,31/10/2024,,true,1.0,33,14,SH,Hyundai,4x4,299,white,manual,0,0.0,10,420.4126
AUTO-TPL-9C9507E750,01/06/2023,31/05/2024,,true,1.0,19,2,JZ,other,sedan,112,other,automatic,0,0.0,10,468.3299
AUTO-TPL-6DCF839235,16/04/2023,15/04/2024,,true,1.0,18,0,RI,Isuzu,sedan,46,blue,manual,2,4116.5928,10,1085.1367
AUTO-TPL-2B47FBED08,04/08/2023,03/08/2024,,true,1.0,41,19,HS,Ford,pickup,120,other,automatic,0,0.0,10,452.3598
AUTO-TPL-B8AA08D087,26/10/2023,25/10/2024,,true,1.0,46,3,MD,Ford,sedan,112,black,automatic,0,0.0,10,390.6924
AUTO-TPL-42DC998339,17/07/2023,16/07/2024,,true,1.0,18,20,BA,Toyota,heavycomm,113,grey,manual,0,0.0,10,383.0776
AUTO-TPL-9301A3C538,02/09/2023,01/09/2024,,true,1.0,58,12,JZ,Toyota,heavycomm,111,silver,automatic,0,0.0,10,235.0956
AUTO-TPL-56A25E8D6B,19/06/2023,18/06/2024,,true,1.0,34,1,SH,Toyota,4x4,95,white,automatic,0,0.0,10,212.3718
AUTO-TPL-2DE64E7422,12/10/2023,11/10/2024,,true,1.0,52,2,RI,Toyota,sedan,116,black,manual,0,0.0,10,315.2442
AUTO-TPL-347890BC26,21/03/2023,20/03/2024,,true,1.0,40,17,JZ,Chevrolet,sedan,85,silver,automatic,0,0.0,10,453.1263
AUTO-TPL-50555C14E8,19/09/2023,18/09/2024,,true,1.0,72,12,JZ,Hyundai,sedan,103,grey,manual,1,847.2212,10,605.8987
AUTO-TPL-42439941D5,22/11/2023,21/11/2024,,true,1.0,18,1,RI,Toyota,sedan,119,black,manual,0,0.0,10,315.2442
AUTO-TPL-4BD8AA1FCE,06/05/2023,05/05/2024,,true,1.0,18,1,RI,Toyota,lightcomm,79,white,automatic,0,0.0,10,212.3718
AUTO-TPL-C2FFE90082,29/05/2023,28/05/2024,,true,1.0,43,4,SH,other,4x4,54,blue,automatic,0,0.0,10,653.8952
AUTO-TPL-2A697449B8,08/02/2023,08/02/2024,,true,1.0,42,19,SH,Mercedes,sedan,40,black,automatic,0,0.0,10,1047.536
AUTO-TPL-2684989C04,08/09/2023,07/09/2024,13/07/2024,false,0.8465753424657534,39,3,QS,other,4x4,134,blue,automatic,0,0.0,10,653.8952
AUTO-TPL-E9184AF86C,05/06/2023,04/06/2024,,true,1.0,87,7,MK,KIA,sedan,271,white,automatic,3,5936.0031,10,432.7242
AUTO-TPL-8A32E89A0B,16/06/2023,15/06/2024,,true,1.0,46,1,AS,Toyota,sedan,45,grey,automatic,0,0.0,10,306.0703
AUTO-TPL-663ED955BA,21/10/2023,20/10/2024,,true,1.0,42,11,AS,Mercedes,sedan,220,silver,automatic,0,0.0,10,977.7592
AUTO-TPL-F2E7C6E865,07/02/2023,07/02/2024,,true,1.0,69,14,HA,Isuzu,4x4,92,red,manual,0,0.0,10,1102.0026
AUTO-TPL-1CF138F40E,23/11/2023,22/11/2024,,true,1.0,27,14,BA,KIA,4x4,40,other,automatic,0,0.0,10,594.2169
AUTO-TPL-25744DBF6A,28/04/2023,27/04/2024,,true,1.0,59,16,RI,Hyundai,4x4,147,blue,automatic,1,235.6298,10,644.0213
AUTO-TPL-F868739D23,20/05/2023,19/05/2024,03/12/2023,false,0.5397260273972603,45,1,MD,Ford,sedan,40,blue,automatic,0,0.0,10,631.5973
AUTO-TPL-2393D1913A,30/09/2023,29/09/2024,,true,1.0,45,7,QS,Ford,pickup,40,blue,automatic,0,0.0,10,631.5973
AUTO-TPL-6F711524C7,29/06/2023,28/06/2024,10/09/2023,false,0.2,48,0,RI,other,4x4,40,white,manual,0,0.0,10,426.8582
AUTO-TPL-E3C3D49A6F,23/04/2023,22/04/2024,25/10/2023,false,0.5068493150684932,34,3,HA,Ford,sedan,41,blue,automatic,0,0.0,10,631.5973
AUTO-TPL-D8A70C37D8,28/04/2023,27/04/2024,12/10/2023,false,0.4575342465753425,78,0,SH,other,4x4,185,grey,manual,1,1739.6803,10,615.188
AUTO-TPL-63F9707EFD,29/12/2023,28/12/2024,,true,1.0,18,1,SH,other,sedan,111,black,manual,1,1464.5649,10,506.2538
AUTO-TPL-0F0C83AB18,26/08/2023,25/08/2024,,true,1.0,90,9,SH,Chevrolet,4x4,64,white,automatic,0,0.0,10,409.3282
AUTO-TPL-F7168DDD6E,25/02/2023,25/02/2024,,true,1.0,49,1,MK,other,4x4,140,black,manual,0,0.0,10,506.2538
AUTO-TPL-D8C33147F5,22/05/2023,21/05/2024,26/02/2024,false,0.7671232876712328,37,1,JZ,Toyota,4x4,83,red,manual,1,1850.1368,10,517.5481
AUTO-TPL-BFEA09A67C,04/06/2023,03/06/2024,,true,1.0,43,0,NJ,Isuzu,4x4,113,white,automatic,0,0.0,10,452.1982
AUTO-TPL-8C14EFB0CF,10/08/2023,09/08/2024,,true,1.0,28,15,BA,KIA,4x4,122,other,automatic,0,0.0,10,594.2169
AUTO-TPL-EC3D41B3CD,26/11/2023,25/11/2024,,true,1.0,18,2,RI,other,4x4,40,other,automatic,0,0.0,10,468.3299
AUTO-TPL-BB3E98818F,17/04/2023,16/04/2024,,true,1.0,35,8,SH,other,pickup,113,white,manual,0,0.0,10,426.8582
AUTO-TPL-CC545A7479,19/05/2023,18/05/2024,,true,1.0,30,1,RI,Toyota,sedan,61,grey,automatic,0,0.0,10,306.0703
AUTO-TPL-17FC652BED,24/11/2023,23/11/2024,,true,1.0,43,4,JZ,Isuzu,sedan,216,black,automatic,0,0.0,10,536.3071
AUTO-TPL-2D49AEC5D5,30/05/2023,29/05/2024,,true,1.0,89,5,HS,Chevrolet,lightcomm,40,other,automatic,0,0.0,10,562.0895
AUTO-TPL-0211C2DE30,24/03/2023,23/03/2024,,true,1.0,89,16,JF,Toyota,heavycomm,113,silver,automatic,0,0.0,10,235.0956
AUTO-TPL-EA17C7D376,15/09/2023,14/09/2024,,true,1.0,31,4,NJ,Isuzu,4x4,40,white,manual,0,0.0,10,565.9713
AUTO-TPL-5C053F8AED,15/06/2023,14/06/2024,,true,1.0,87,16,MD,other,4x4,48,red,automatic,0,0.0,10,664.0585
AUTO-TPL-4632F29183,21/02/2023,21/02/2024,,true,1.0,34,19,RI,Ford,lightcomm,40,blue,automatic,0,0.0,10,631.5973
AUTO-TPL-6FD3F5582E,21/10/2023,20/10/2024,,true,1.0,28,2,NJ,Chevrolet,sedan,40,white,automatic,1,3543.6957,10,409.3282
AUTO-TPL-97D4416A98,06/11/2023,05/11/2024,,true,1.0,36,1,RI,Toyota,lightcomm,66,red,manual,0,0.0,10,517.5481
AUTO-TPL-3E61AEF287,01/02/2023,01/02/2024,30/08/2023,false,0.5753424657534246,46,2,SH,other,sedan,113,grey,manual,0,0.0,10,615.188
AUTO-TPL-544955814F,22/03/2023,21/03/2024,,true,1.0,89,13,HS,Isuzu,4x4,242,black,manual,2,12066.7959,10,671.2419
AUTO-TPL-A69597638A,21/11/2023,20/11/2024,,true,1.0,90,3,HA,Chevrolet,4x4,40,blue,automatic,1,969.6328,10,784.805
AUTO-TPL-ED8EF3EB83,10/08/2023,09/08/2024,22/05/2024,false,0.7835616438356164,85,3,AS,Isuzu,pickup,53,blue,automatic,0,0.0,10,866.9996
AUTO-TPL-0C91294BA8,17/09/2023,16/09/2024,,true,1.0,23,19,MK,Isuzu,sedan,284,grey,manual,1,3594.7099,10,815.6778
AUTO-TPL-22336BD23A,21/10/2023,20/10/2024,,true,1.0,55,12,QS,KIA,lightcomm,253,black,manual,2,7057.2171,10,642.3348
AUTO-TPL-F20387E952,29/09/2023,28/09/2024,,true,1.0,18,1,QS,Ford,heavycomm,116,white,automatic,0,0.0,10,329.4202
AUTO-TPL-45E3463880,24/07/2023,23/07/2024,,true,1.0,48,1,RI,other,lightcomm,147,grey,manual,0,0.0,10,615.188
