policy_id,effective_date,expiration_date,cancellation_date,in_force,exposure,driver_age,vehicle_age,province,vehicle_make,body_type,horsepower,vehicle_color,vehicle_transmission,claim_counts,loss_amt,player_id,commercial_premium
AUTO-TPL-00B6DB35D5,23/05/2023,22/05/2024,16/03/2024,false,0.8164383561643835,18,0,MK,Toyota,lightcomm,108,white,automatic,2,3256.328,3,755.4146
AUTO-TPL-CE32EECDBB,27/02/2023,27/02/2024,,true,1.0,19,20,MD,Ford,pickup,49,black,automatic,0,0.0,3,567.8619
AUTO-TPL-B2C0F2B0A8,07/05/2023,06/05/2024,,true,1.0,44,1,NJ,Chevrolet,sedan,53,red,automatic,0,0.0,3,284.2542
AUTO-TPL-628206670B,20/10/2023,19/10/2024,,true,1.0,70,4,SH,Mercedes,sedan,114,white,automatic,0,0.0,3,264.1035
AUTO-TPL-C555F4505C,14/02/2023,14/02/2024,,true,1.0,44,7,JZ,KIA,4x4,290,red,automatic,0,0.0,3,821.1561
AUTO-TPL-20AEDE2520,21/08/2023,20/08/2024,09/06/2024,false,0.8027397260273973,88,15,QS,KIA,pickup,72,white,automatic,0,0.0,3,662.8213
AUTO-TPL-AF0AAB4411,03/12/2023,02/12/2024,,true,1.0,38,8,RI,Ford,sedan,109,black,manual,0,0.0,3,218.798
AUTO-TPL-9B25358D7E,29/10/2023,28/10/2024,,true,1.0,20,0,JZ,Toyota,sedan,102,other,manual,0,0.0,3,287.7631
AUTO-TPL-993679921E,13/02/2023,13/02/2024,,true,1.0,56,7,JZ,Hyundai,pickup,96,grey,automatic,0,0.0,3,437.139
AUTO-TPL-142C341A7A,21/06/2023,20/06/2024,,true,1.0,49,3,AS,other,lightcomm,71,grey,automatic,0,0.0,3,639.12
AUTO-TPL-424CD77E45,18/04/2023,17/04/2024,,true,1.0,66,11,MK,Mercedes,4x4,147,blue,manual,0,0.0,3,1061.7414
AUTO-TPL-4F41533F66,31/07/2023,30/07/2024,,true,1.0,20,2,MD,Chevrolet,4x4,142,silver,manual,0,0.0,3,1044.7418
AUTO-TPL-7289B86813,16/09/2023,15/09/2024,,true,1.0,90,16,RI,other,4x4,40,white,automatic,1,2278.0162,3,624.3583
AUTO-TPL-B9FC54FC26,19/10/2023,18/10/2024,,true,1.0,18,0,SH,Toyota,lightcomm,77,black,automatic,0,0.0,3,514.3415
AUTO-TPL-63FDEAE5C9,06/10/2023,05/10/2024,,true,1.0,51,15,BA,other,pickup,40,white,manual,0,0.0,3,270.1554
AUTO-TPL-E7EED240DF,08/09/2023,07/09/2024,,true,1.0,86,20,MD,other,4x4,40,white,automatic,0,0.0,3,1066.7162
AUTO-TPL-E2813240FC,30/12/2023,29/12/2024,,true,1.0,38,8,AS,other,sedan,80,white,automatic,0,0.0,3,328.1746
AUTO-TPL-E9BE0CD8FF,26/02/2023,26/02/2024,,true,1.0,51,0,HS,Ford,heavycomm,112,blue,automatic,0,0.0,3,825.2763
AUTO-TPL-6D4C5D1027,22/03/2023,21/03/2024,01/03/2024,false,0.9452054794520548,41,1,JZ,Mercedes,pickup,263,silver,manual,0,0.0,3,428.1339
AUTO-TPL-E9AB0AE5E1,23/10/2023,22/10/2024,12/11/2023,false,0.0547945205479452,67,2,MK,Mercedes,pickup,40,silver,automatic,0,0.0,3,577.1019
AUTO-TPL-0FC63307A0,04/03/2023,03/03/2024,,true,1.0,69,7,MD,Toyota,pickup,43,red,automatic,0,0.0,3,567.8619
AUTO-TPL-DF0B98A935,02/04/2023,01/04/2024,,true,1.0,18,0,SH,Hyundai,pickup,73,white,automatic,0,0.0,3,392.9332
AUTO-TPL-BCF52C24FB,12/03/2023,11/03/2024,,true,1.0,33,18,SH,Toyota,lightcomm,130,grey,manual,0,0.0,3,503.7461
AUTO-TPL-9CCBEADE40,01/12/2023,30/11/2024,,true,1.0,30,2,HA,Mercedes,sedan,115,grey,manual,0,0.0,3,517.0633
AUTO-TPL-214958B8E8,10/04/2023,09/04/2024,,true,1.0,28,1,RI,Toyota,4x4,57,grey,manual,1,163.6512,3,611.4965
AUTO-TPL-8EF39F0E1D,08/08/2023,07/08/2024,,true,1.0,38,1,SH,Chevrolet,sedan,41,blue,automatic,0,0.0,3,264.1035
AUTO-TPL-560D3A78D8,13/09/2023,12/09/2024,,true,1.0,61,16,SH,Mercedes,sedan,133,black,automatic,0,0.0,3,264.1035
AUTO-TPL-9023BE9F7A,04/06/2023,03/06/2024,,true,1.0,54,0,RI,Ford,pickup,295,silver,manual,0,0.0,3,325.5276
AUTO-TPL-F58E7F413D,24/12/2023,23/12/2024,,true,1.0,52,15,QS,other,lightcomm,127,black,manual,0,0.0,3,849.7466
AUTO-TPL-A8E2F1BBF3,22/06/2023,21/06/2024,,true,1.0,77,0,MD,Ford,sedan,68,white,automatic,0,0.0,3,381.6789
AUTO-TPL-FE5E82A27D,03/12/2023,02/12/2024,,true,1.0,46,1,NJ,Ford,4x4,113,other,automatic,0,0.0,3,794.4335
AUTO-TPL-DCB5FE1D66,13/10/2023,12/10/2024,09/07/2024,false,0.7397260273972602,43,7,NJ,Chevrolet,sedan,129,white,manual,0,0.0,3,278.3985
AUTO-TPL-78022123B3,03/05/2023,02/05/2024,,true,1.0,36,19,RI,Chevrolet,sedan,41,black,automatic,0,0.0,3,223.4
AUTO-TPL-6E9CA96181,13/04/2023,12/04/2024,,true,1.0,45,1,SH,Toyota,sedan,110,white,manual,0,0.0,3,258.6629
AUTO-TPL-F1DF6DF57D,11/09/2023,10/09/2024,,true,1.0,47,5,HS,other,sedan,86,blue,automatic,0,0.0,3,392.4468
AUTO-TPL-932A4BE674,13/02/2023,13/02/2024,,true,1.0,76,15,HA,KIA,pickup,140,white,automatic,0,0.0,3,785.4675
AUTO-TPL-DB00A99797,29/12/2023,28/12/2024,,true,1.0,40,1,RI,Hyundai,heavycomm,99,grey,manual,0,0.0,3,460.1102
AUTO-TPL-F6C82C67AB,23/04/2023,22/04/2024,,true,1.0,44,0,RI,KIA,4x4,135,blue,automatic,0,0.0,3,624.3583
AUTO-TPL-F001099A71,27/02/2023,27/02/2024,,true,1.0,33,1,SH,KIA,lightcomm,271,grey,manual,0,0.0,3,503.7461
AUTO-TPL-63318AA865,06/11/2023,05/11/2024,,true,1.0,79,3,RI,other,4x4,130,black,automatic,0,0.0,3,624.3583
AUTO-TPL-85CAEFB223,03/08/2023,02/08/2024,,true,1.0,43,13,HA,Chevrolet,heavycomm,268,red,manual,2,12560.1598,3,1087.3325
AUTO-TPL-A01DA7A1C6,22/12/2023,21/12/2024,,true,1.0,54,13,QS,Chevrolet,4x4,133,blue,manual,0,0.0,3,1219.4464
AUTO-TPL-E22F6906B5,18/08/2023,17/08/2024,,true,1.0,38,1,NJ,Chevrolet,sedan,57,white,automatic,0,0.0,3,284.2542
AUTO-TPL-607836D403,01/06/2023,31/05/2024,,true,1.0,21,4,MK,Chevrolet,sedan,146,blue,automatic,2,2014.4503,3,387.8894
AUTO-TPL-317DA0EF12,29/12/2023,28/12/2024,,true,1.0,80,9,BA,Chevrolet,4x4,40,silver,manual,0,0.0,3,507.481
AUTO-TPL-1E559EA9D0,16/07/2023,15/07/2024,,true,1.0,19,11,NJ,Ford,sedan,112,white,manual,0,0.0,3,278.3985
AUTO-TPL-00D18C97B6,09/10/2023,08/10/2024,,true,1.0,52,1,MK,Mercedes,pickup,113,white,automatic,0,0.0,3,577.1019
AUTO-TPL-F58CCBF305,07/04/2023,06/04/2024,,true,1.0,59,20,SH,other,sedan,142,black,automatic,0,0.0,3,264.1035
AUTO-TPL-0AF2006DF9,14/01/2023,14/01/2024,,true,1.0,19,14,NJ,Hyundai,lightcomm,102,blue,automatic,1,43.0877,3,553.585
AUTO-TPL-15010DCF01,07/09/2023,06/09/2024,29/02/2024,false,0.4794520547945205,87,5,SH,Toyota,lightcomm,134,silver,manual,1,1594.2157,3,503.7461
AUTO-TPL-6C16B3C2CC,26/06/2023,25/06/2024,,true,1.0,45,0,SH,Chevrolet,lightcomm,109,black,automatic,0,0.0,3,514.3415
AUTO-TPL-2E396C44A2,12/12/2023,11/12/2024,,true,1.0,26,2,NJ,Isuzu,lightcomm,234,black,automatic,0,0.0,3,553.585
AUTO-TPL-D7E78D80F2,20/08/2023,19/08/2024,24/06/2024,false,0.8465753424657534,36,1,NJ,Hyundai,sedan,148,white,automatic,1,1914.3961,3,284.2542
AUTO-TPL-0480D9C8DD,22/03/2023,21/03/2024,,true,1.0,47,1,BA,other,4x4,50,other,manual,0,0.0,3,507.481
AUTO-TPL-10F0B62030,10/06/2023,09/06/2024,,true,1.0,18,0,SH,Hyundai,pickup,108,white,automatic,0,0.0,3,392.9332
AUTO-TPL-E0ABE00C67,09/12/2023,08/12/2024,11/05/2024,false,0.42191780821917807,43,2,NJ,Isuzu,4x4,144,other,manual,0,0.0,3,778.0682
AUTO-TPL-C138F4DFCC,29/03/2023,28/03/2024,,true,1.0,85,8,JZ,Toyota,4x4,75,black,manual,0,0.0,3,804.2402
AUTO-TPL-C4346FFAEF,03/12/2023,02/12/2024,,true,1.0,18,1,SH,Hyundai,heavycomm,49,blue,manual,0,0.0,3,543.9423
AUTO-TPL-278337252E,14/09/2023,13/09/2024,26/09/2023,false,0.03287671232876712,21,5,SH,Isuzu,pickup,101,white,automatic,0,0.0,3,392.9332
AUTO-TPL-BBCD9062AF,15/05/2023,14/05/2024,,true,1.0,87,13,QS,Isuzu,4x4,40,other,manual,0,0.0,3,1219.4464
AUTO-TPL-F1C2880BA5,29/10/2023,28/10/2024,,true,1.0,27,1,SH,Toyota,lightcomm,93,red,automatic,1,1316.4078,3,514.3415
AUTO-TPL-CA23047312,04/04/2023,03/04/2024,,true,1.0,18,9,MD,Chevrolet,4x4,146,other,automatic,1,4488.6147,3,1066.7162
AUTO-TPL-1C9E47ED9D,10/04/2023,09/04/2024,,true,1.0,81,18,SH,other,4x4,185,black,automatic,0,0.0,3,738.1164
AUTO-TPL-508CE5C6EA,27/05/2023,26/05/2024,,true,1.0,18,15,SH,KIA,sedan,109,black,automatic,0,0.0,3,264.1035
AUTO-TPL-4226C78EA1,19/07/2023,18/07/2024,,true,1.0,59,1,QS,Toyota,lightcomm,114,silver,automatic,0,0.0,3,867.6196
AUTO-TPL-D8EB83D6E5,13/10/2023,12/10/2024,,true,1.0,39,8,QS,KIA,pickup,123,red,automatic,0,0.0,3,662.8213
AUTO-TPL-05F3669399,19/02/2023,19/02/2024,,true,1.0,18,1,RI,Toyota,sedan,40,white,automatic,0,0.0,3,223.4
AUTO-TPL-B1942E56A0,24/10/2023,23/10/2024,,true,1.0,18,11,BA,KIA,4x4,137,black,manual,0,0.0,3,507.481
AUTO-TPL-C02072C802,22/01/2023,22/01/2024,,true,1.0,46,9,QS,Hyundai,sedan,113,black,manual,0,0.0,3,436.3269
AUTO-TPL-0ADCD3D783,26/11/2023,25/11/2024,,true,1.0,48,0,JZ,KIA,4x4,40,blue,automatic,0,0.0,3,821.1561
AUTO-TPL-C3BCA8892D,14/03/2023,13/03/2024,,true,1.0,43,13,MK,Hyundai,4x4,96,silver,automatic,0,0.0,3,1084.0734
AUTO-TPL-69EFB0E3C2,23/10/2023,22/10/2024,,true,1.0,47,1,RI,KIA,sedan,112,white,manual,0,0.0,3,218.798
AUTO-TPL-6774B9C45E,21/12/2023,20/12/2024,,true,1.0,81,1,RI,other,lightcomm,271,blue,automatic,1,300.4432,3,435.0715
AUTO-TPL-F402DE6215,05/04/2023,04/04/2024,,true,1.0,32,6,MK,Chevrolet,pickup,51,black,manual,0,0.0,3,565.2136
AUTO-TPL-4650A428C4,16/09/2023,15/09/2024,,true,1.0,43,10,MK,other,heavycomm,300,white,manual,0,0.0,3,798.8894
AUTO-TPL-21FFC681C9,09/04/2023,08/04/2024,,true,1.0,47,0,MD,other,lightcomm,97,grey,automatic,0,0.0,3,743.3197
AUTO-TPL-DCC31DC56E,27/12/2023,26/12/2024,,true,1.0,18,1,MK,other,lightcomm,110,black,automatic,0,0.0,3,755.4146
AUTO-TPL-A6563E4C1C,10/12/2023,09/12/2024,,true,1.0,38,16,MK,Isuzu,pickup,98,silver,automatic,0,0.0,3,577.1019
AUTO-TPL-5B68AAE1F3,27/03/2023,26/03/2024,,true,1.0,39,20,RI,Toyota,heavycomm,122,white,automatic,0,0.0,3,469.7879
AUTO-TPL-3EEAE9E103,24/02/2023,24/02/2024,17/11/2023,false,0.7287671232876712,66,4,HA,Toyota,lightcomm,113,white,manual,0,0.0,3,1006.9809
AUTO-TPL-6A93D3D866,20/08/2023,19/08/2024,,true,1.0,90,13,MK,Mercedes,sedan,100,grey,automatic,0,0.0,3,387.8894
AUTO-TPL-BA9781AEF9,20/04/2023,19/04/2024,,true,1.0,73,20,AS,Mercedes,sedan,147,black,automatic,0,0.0,3,328.1746
AUTO-TPL-1F60AE07FF,07/10/2023,06/10/2024,,true,1.0,42,0,RI,Toyota,sedan,134,other,automatic,0,0.0,3,223.4
AUTO-TPL-AF70099442,20/05/2023,19/05/2024,,true,1.0,55,1,MK,Toyota,sedan,48,black,automatic,1,949.3179,3,387.8894
AUTO-TPL-E38330C6E2,15/10/2023,14/10/2024,17/06/2024,false,0.673972602739726,71,2,JZ,Isuzu,heavycomm,195,red,automatic,3,10829.5912,3,617.865
AUTO-TPL-62ABB659F7,16/06/2023,15/06/2024,,true,1.0,87,0,QS,Chevrolet,lightcomm,145,white,manual,0,0.0,3,849.7466
AUTO-TPL-7154722E7D,19/07/2023,18/07/2024,,true,1.0,38,7,BA,Toyota,lightcomm,113,white,manual,0,0.0,3,353.6279
AUTO-TPL-35877AD9B1,01/02/2023,01/02/2024,,true,1.0,66,2,SH,other,heavycomm,45,white,automatic,1,543.5622,3,555.3832
AUTO-TPL-B6810B3AE0,20/06/2023,19/06/2024,,true,1.0,36,0,NJ,Toyota,heavycomm,113,white,automatic,1,258.0288,3,597.7581
AUTO-TPL-66F6E89F88,02/01/2023,02/01/2024,,true,1.0,40,19,AS,KIA,lightcomm,76,red,automatic,0,0.0,3,639.12
AUTO-TPL-0174E630CA,17/11/2023,16/11/2024,,true,1.0,21,4,RI,Toyota,sedan,130,white,manual,0,0.0,3,218.798
AUTO-TPL-68A2288C8F,21/03/2023,20/03/2024,,true,1.0,40,1,AS,Isuzu,pickup,89,black,manual,2,4261.9278,3,478.2001
AUTO-TPL-AB10A937BE,31/10/2023,30/10/2024,,true,1.0,47,15,RI,Hyundai,sedan,52,blue,manual,0,0.0,3,218.798
AUTO-TPL-4120BA2D33,02/02/2023,02/02/2024,,true,1.0,68,17,SH,Hyundai,sedan,78,black,automatic,0,0.0,3,264.1035
AUTO-TPL-C568D71E49,04/11/2023,03/11/2024,,true,1.0,86,19,QS,other,heavycomm,69,black,automatic,0,0.0,3,936.851
AUTO-TPL-F9BE11C9D6,17/07/2023,16/07/2024,27/04/2024,false,0.7808219178082192,70,17,HS,Chevrolet,sedan,44,red,automatic,0,0.0,3,392.4468
AUTO-TPL-11AC35AAE4,19/12/2023,18/12/2024,,true,1.0,41,10,JZ,Chevrolet,lightcomm,114,silver,manual,0,0.0,3,560.4186
AUTO-TPL-448DD1469A,28/05/2023,27/05/2024,20/12/2023,false,0.5643835616438356,19,0,MD,Toyota,sedan,113,red,automatic,0,0.0,3,381.6789
AUTO-TPL-36A0412D86,16/03/2023,15/03/2024,,true,1.0,34,0,QS,other,sedan,113,white,manual,0,0.0,3,436.3269
AUTO-TPL-E8688C900E,24/11/2023,23/11/2024,24/10/2024,false,0.9178082191780822,76,3,JZ,other,sedan,118,blue,automatic,0,0.0,3,293.8157
AUTO-TPL-5386CDBDE6,05/06/2023,04/06/2024,,true,1.0,45,6,RI,Hyundai,sedan,114,white,manual,0,0.0,3,218.798
AUTO-TPL-2CB46974B4,22/11/2023,21/11/2024,,true,1.0,62,8,QS,KIA,4x4,148,black,manual,1,23441.566,3,1219.4464
AUTO-TPL-173B6FC6D1,27/09/2023,26/09/2024,,true,1.0,21,8,NJ,Hyundai,4x4,131,red,automatic,0,0.0,3,794.4335
AUTO-TPL-9E36F65363,03/08/2023,02/08/2024,,true,1.0,45,8,MK,Toyota,lightcomm,104,white,manual,0,0.0,3,739.8531
AUTO-TPL-F6E853E1F0,28/09/2023,27/09/2024,,true,1.0,18,6,HA,Chevrolet,sedan,276,other,manual,1,23348.603,3,517.0633
AUTO-TPL-B1CDA1394A,25/08/2023,24/08/2024,,true,1.0,52,18,SH,other,sedan,144,white,manual,0,0.0,3,258.6629
AUTO-TPL-DB1E43F4C7,13/09/2023,12/09/2024,,true,1.0,39,11,QS,other,pickup,131,blue,manual,0,0.0,3,649.1671
AUTO-TPL-0B543905D7,12/03/2023,11/03/2024,,true,1.0,58,9,MK,other,sedan,113,white,automatic,0,0.0,3,387.8894
AUTO-TPL-6FC63AB0E1,14/06/2023,13/06/2024,,true,1.0,67,2,MK,Chevrolet,lightcomm,40,blue,manual,1,403.5585,3,739.8531
AUTO-TPL-D7396E92F1,13/11/2023,12/11/2024,,true,1.0,19,2,SH,Toyota,sedan,87,silver,manual,0,0.0,3,258.6629
AUTO-TPL-3FD5A2F22F,26/09/2023,25/09/2024,,true,1.0,19,11,NJ,other,4x4,40,white,automatic,0,0.0,3,794.4335
AUTO-TPL-BFA0ABEA31,20/09/2023,19/09/2024,,true,1.0,71,16,SH,Ford,pickup,139,black,manual,1,332.0368,3,384.8387
AUTO-TPL-5561AE6911,23/02/2023,23/02/2024,03/01/2024,false,0.8602739726027397,50,12,RI,other,heavycomm,154,black,automatic,0,0.0,3,469.7879
AUTO-TPL-8AC7EE0DB8,15/03/2023,14/03/2024,,true,1.0,76,1,QS,Ford,4x4,40,blue,manual,0,0.0,3,1219.4464
AUTO-TPL-1E2E3798B6,19/09/2023,18/09/2024,,true,1.0,47,3,RI,Hyundai,lightcomm,178,blue,automatic,1,1246.9464,3,435.0715
AUTO-TPL-CD0DDE9A05,09/07/2023,08/07/2024,,true,1.0,50,4,RI,KIA,sedan,148,grey,automatic,0,0.0,3,223.4
AUTO-TPL-F04404DE97,05/10/2023,04/10/2024,,true,1.0,79,1,JZ,Chevrolet,sedan,46,black,automatic,0,0.0,3,293.8157
AUTO-TPL-331352A992,31/01/2023,31/01/2024,,true,1.0,48,7,NJ,Mercedes,sedan,83,black,manual,0,0.0,3,278.3985
AUTO-TPL-44695DCD75,18/01/2023,18/01/2024,,true,1.0,70,0,AS,Hyundai,sedan,113,blue,manual,0,0.0,3,321.4142
AUTO-TPL-15561A64F5,13/03/2023,12/03/2024,,true,1.0,54,0,MD,Ford,sedan,94,other,manual,0,0.0,3,373.8163
AUTO-TPL-52B7F08192,15/12/2023,14/12/2024,,true,1.0,49,0,HS,Toyota,heavycomm,112,black,manual,0,0.0,3,808.2756
AUTO-TPL-5AB182B02E,13/10/2023,12/10/2024,,true,1.0,89,20,MD,Ford,4x4,43,silver,automatic,1,3333.6439,3,1066.7162
AUTO-TPL-2D0B2A49BE,04/03/2023,03/03/2024,,true,1.0,40,11,AS,Chevrolet,4x4,54,grey,automatic,0,0.0,3,917.1824
AUTO-TPL-04D42B5DC1,28/11/2023,27/11/2024,,true,1.0,19,1,RI,Toyota,lightcomm,115,silver,automatic,0,0.0,3,435.0715
AUTO-TPL-93AC732AEC,03/10/2023,02/10/2024,,true,1.0,48,2,JZ,Hyundai,sedan,69,white,automatic,0,0.0,3,293.8157
AUTO-TPL-14EDA9B65C,30/08/2023,29/08/2024,,true,1.0,45,4,JZ,Ford,4x4,40,other,automatic,0,0.0,3,821.1561
AUTO-TPL-39ACDD7BE9,02/10/2023,01/10/2024,,true,1.0,21,8,JZ,Hyundai,lightcomm,40,silver,automatic,2,1426.4988,3,572.206
AUTO-TPL-9E86FDA317,07/01/2023,07/01/2024,,true,1.0,47,20,MD,Chevrolet,heavycomm,113,blue,automatic,0,0.0,3,802.6326
AUTO-TPL-E5995D72FD,14/06/2023,13/06/2024,25/06/2023,false,0.030136986301369864,26,15,BA,Isuzu,sedan,113,blue,manual,0,0.0,3,181.5804
AUTO-TPL-824B734632,10/10/2023,09/10/2024,,true,1.0,18,18,NJ,Mercedes,pickup,40,blue,manual,0,0.0,3,414.2013
AUTO-TPL-50B73AB667,23/02/2023,23/02/2024,,true,1.0,48,0,HA,other,heavycomm,133,grey,automatic,1,158.5839,3,1110.2027
AUTO-TPL-5F3379673A,13/07/2023,12/07/2024,,true,1.0,18,0,NJ,Chevrolet,lightcomm,48,white,manual,0,0.0,3,542.1811
AUTO-TPL-7A1CBE4235,22/07/2023,21/07/2024,,true,1.0,54,17,QS,Isuzu,4x4,134,silver,automatic,0,0.0,3,1245.0954
AUTO-TPL-FD7BE7F5AE,29/05/2023,28/05/2024,,true,1.0,50,18,QS,Toyota,sedan,113,white,automatic,1,79.2479,3,445.5043
AUTO-TPL-58495CC591,26/09/2023,25/09/2024,,true,1.0,45,2,SH,Toyota,heavycomm,84,black,manual,0,0.0,3,543.9423
AUTO-TPL-98C0446BBD,21/12/2023,20/12/2024,,true,1.0,46,7,QS,other,lightcomm,119,red,automatic,0,0.0,3,867.6196
AUTO-TPL-4D95EC2F38,31/07/2023,30/07/2024,,true,1.0,21,1,JZ,other,pickup,168,white,manual,0,0.0,3,428.1339
AUTO-TPL-6F7C90A5BB,05/09/2023,04/09/2024,,true,1.0,77,0,MK,Toyota,sedan,89,silver,manual,0,0.0,3,379.8989
AUTO-TPL-E473B3B7F9,27/02/2023,27/02/2024,,true,1.0,32,11,HA,Chevrolet,lightcomm,147,black,automatic,0,0.0,3,1028.161
AUTO-TPL-070A52C9BD,23/12/2023,22/12/2024,,true,1.0,60,16,MD,Ford,4x4,70,red,automatic,1,709.3634,3,1066.7162
AUTO-TPL-25269C0BAE,26/09/2023,25/09/2024,21/05/2024,false,0.6520547945205479,48,3,SH,Toyota,pickup,113,white,automatic,0,0.0,3,392.9332
AUTO-TPL-F1156BAB7E,09/10/2023,08/10/2024,,true,1.0,65,20,BA,Chevrolet,4x4,131,black,manual,0,0.0,3,507.481
AUTO-TPL-FF5172F712,26/05/2023,25/05/2024,,true,1.0,80,1,MD,Ford,lightcomm,147,silver,automatic,0,0.0,3,743.3197
AUTO-TPL-F9733DA7BB,30/06/2023,29/06/2024,,true,1.0,86,18,MK,Ford,4x4,233,red,automatic,0,0.0,3,1084.0734
AUTO-TPL-9F77F8AACF,20/09/2023,19/09/2024,19/01/2024,false,0.3315068493150685,34,2,SH,Isuzu,sedan,111,black,automatic,0,0.0,3,264.1035
AUTO-TPL-A646400173,30/08/2023,29/08/2024,04/05/2024,false,0.6794520547945205,21,5,JZ,Chevrolet,sedan,88,black,automatic,0,0.0,3,293.8157
AUTO-TPL-54F04E90F0,28/03/2023,27/03/2024,,true,1.0,56,6,JZ,other,4x4,40,white,manual,0,0.0,3,804.2402
AUTO-TPL-D7F1766A63,18/02/2023,18/02/2024,,true,1.0,18,12,BA,KIA,pickup,89,silver,manual,0,0.0,3,270.1554
AUTO-TPL-F9DCE690BD,01/12/2023,30/11/2024,,true,1.0,38,1,QS,Chevrolet,sedan,111,white,manual,1,629.966,3,436.3269
AUTO-TPL-271A81A0B7,26/03/2023,25/03/2024,,true,1.0,57,17,BA,Chevrolet,4x4,180,silver,manual,0,0.0,3,507.481
AUTO-TPL-D4987F1D2D,03/03/2023,02/03/2024,,true,1.0,18,0,RI,Toyota,heavycomm,140,black,automatic,0,0.0,3,469.7879
AUTO-TPL-A3CB92ECBF,18/01/2023,18/01/2024,,true,1.0,20,18,JF,other,heavycomm,140,black,manual,0,0.0,3,491.0756
AUTO-TPL-82F886D3ED,14/02/2023,14/02/2024,06/05/2023,false,0.2219178082191781,21,6,RI,Toyota,sedan,116,blue,automatic,0,0.0,3,223.4
AUTO-TPL-E2AE1CB7F5,18/04/2023,17/04/2024,,true,1.0,27,0,AS,Chevrolet,sedan,101,black,automatic,0,0.0,3,328.1746
AUTO-TPL-E3B25DAC0D,29/01/2023,29/01/2024,,true,1.0,42,0,RI,Ford,sedan,87,grey,automatic,0,0.0,3,223.4
AUTO-TPL-31CC6C457E,17/02/2023,17/02/2024,,true,1.0,38,0,HS,Toyota,lightcomm,75,other,automatic,1,351.7537,3,764.2901
AUTO-TPL-0087EE5BFB,04/02/2023,04/02/2024,,true,1.0,57,19,HA,Mercedes,heavycomm,115,black,automatic,0,0.0,3,1110.2027
AUTO-TPL-F837C2F280,01/02/2023,01/02/2024,14/10/2023,false,0.6986301369863014,59,6,QS,other,lightcomm,40,grey,automatic,0,0.0,3,867.6196
AUTO-TPL-67090C1E04,10/12/2023,09/12/2024,,true,1.0,18,0,MK,Chevrolet,lightcomm,146,silver,automatic,0,0.0,3,755.4146
AUTO-TPL-EDF4B67731,26/08/2023,25/08/2024,,true,1.0,53,14,QS,other,4x4,106,red,automatic,1,8526.489,3,1245.0954
AUTO-TPL-16433943C4,19/11/2023,18/11/2024,,true,1.0,19,0,RI,Toyota,sedan,91,blue,automatic,0,0.0,3,223.4
AUTO-TPL-A416B70F14,14/05/2023,13/05/2024,,true,1.0,25,0,SH,Toyota,sedan,40,silver,automatic,0,0.0,3,264.1035
AUTO-TPL-C6573601AD,24/04/2023,23/04/2024,,true,1.0,21,2,RI,Ford,4x4,50,blue,manual,0,0.0,3,611.4965
AUTO-TPL-5360B55D2F,03/04/2023,02/04/2024,,true,1.0,49,6,MK,Toyota,lightcomm,113,silver,manual,0,0.0,3,739.8531
AUTO-TPL-FF37844948,28/09/2023,27/09/2024,,true,1.0,71,6,BA,other,sedan,114,black,automatic,0,0.0,3,185.3997
AUTO-TPL-29CEBBAC6C,02/06/2023,01/06/2024,,true,1.0,21,11,RI,Chevrolet,lightcomm,130,blue,automatic,1,559.5804,3,435.0715
