policy_id,effective_date,expiration_date,cancellation_date,in_force,exposure,driver_age,vehicle_age,province,vehicle_make,body_type,horsepower,vehicle_color,vehicle_transmission,claim_counts,loss_amt,player_id,commercial_premium
AUTO-TPL-1248DA83D2,16/12/2023,15/12/2024,,true,1.0,45,6,QS,Chevrolet,sedan,135,silver,automatic,0,0.0,1,327.3772
AUTO-TPL-D063A69A8D,28/11/2023,27/11/2024,,true,1.0,22,10,HA,Chevrolet,sedan,118,other,manual,0,0.0,1,336.0516
AUTO-TPL-536117511D,23/01/2023,23/01/2024,,true,1.0,56,4,QS,other,sedan,110,black,automatic,1,687.508,1,327.3772
AUTO-TPL-F8C49BBA48,18/05/2023,17/05/2024,,true,1.0,39,18,QS,KIA,lightcomm,40,silver,automatic,0,0.0,1,582.1094
AUTO-TPL-A96AF81A72,29/12/2023,28/12/2024,,true,1.0,47,1,SH,Mercedes,pickup,142,black,manual,0,0.0,1,479.7451
AUTO-TPL-F032BB042A,29/06/2023,28/06/2024,,true,1.0,41,8,RI,Toyota,sedan,67,white,automatic,0,0.0,1,219.79
AUTO-TPL-8F3017438C,06/05/2023,05/05/2024,19/03/2024,false,0.8712328767123287,27,0,RI,Hyundai,sedan,138,black,automatic,0,0.0,1,219.79
AUTO-TPL-C928F09D77,09/12/2023,08/12/2024,,true,1.0,88,1,QS,Toyota,pickup,134,grey,automatic,0,0.0,1,630.5285
AUTO-TPL-08168093B5,01/03/2023,29/02/2024,,true,1.0,27,2,NJ,Toyota,sedan,40,blue,manual,0,0.0,1,255.1117
AUTO-TPL-229F9B3622,15/08/2023,14/08/2024,,true,1.0,20,0,RI,Toyota,heavycomm,66,white,automatic,0,0.0,1,522.1331
AUTO-TPL-EF7B139AC8,21/06/2023,20/06/2024,,true,1.0,20,1,NJ,Ford,sedan,107,white,manual,1,1144.7996,1,255.1117
AUTO-TPL-8C334EC24D,03/10/2023,02/10/2024,,true,1.0,26,20,MK,other,4x4,292,other,automatic,0,0.0,1,1205.4414
AUTO-TPL-C43760D988,08/01/2023,08/01/2024,,true,1.0,42,0,RI,Toyota,sedan,40,white,manual,0,0.0,1,223.9001
AUTO-TPL-1A6F404B23,13/01/2023,13/01/2024,,true,1.0,21,14,HS,Toyota,sedan,92,black,automatic,0,0.0,1,265.0667
AUTO-TPL-AD5750A7AC,14/01/2023,14/01/2024,,true,1.0,50,5,HA,Toyota,sedan,48,black,automatic,0,0.0,1,329.8828
AUTO-TPL-A1CBE22F3E,17/01/2023,17/01/2024,,true,1.0,18,19,NJ,other,lightcomm,119,white,automatic,0,0.0,1,445.2873
AUTO-TPL-7B12C91941,17/09/2023,16/09/2024,23/07/2024,false,0.8493150684931506,50,14,NJ,Chevrolet,4x4,122,blue,automatic,0,0.0,1,790.6285
AUTO-TPL-C3FF8E3E29,24/12/2023,23/12/2024,23/01/2024,false,0.0821917808219178,24,0,NJ,Toyota,sedan,50,blue,manual,0,0.0,1,255.1117
AUTO-TPL-AE5B3543B6,12/10/2023,11/10/2024,,true,1.0,58,10,JF,Toyota,heavycomm,89,red,automatic,0,0.0,1,321.4774
AUTO-TPL-DBCBDDFE16,04/10/2023,03/10/2024,,true,1.0,31,5,SH,Hyundai,heavycomm,85,black,automatic,0,0.0,1,580.8731
AUTO-TPL-392C65E69C,19/07/2023,18/07/2024,,true,1.0,49,20,JZ,Chevrolet,heavycomm,111,black,automatic,1,520.7833,1,767.5879
AUTO-TPL-BCC4B4C7CD,03/09/2023,02/09/2024,,true,1.0,21,0,RI,Toyota,sedan,142,black,automatic,0,0.0,1,219.79
AUTO-TPL-CA0B2C44D9,23/10/2023,22/10/2024,,true,1.0,46,0,SH,Isuzu,sedan,147,white,manual,0,0.0,1,249.0888
AUTO-TPL-0E6AC18D71,23/11/2023,22/11/2024,,true,1.0,86,7,NJ,Toyota,lightcomm,82,silver,automatic,0,0.0,1,445.2873
AUTO-TPL-701A2BEC75,02/03/2023,01/03/2024,20/02/2024,false,0.9726027397260274,43,13,SH,Mercedes,pickup,147,black,manual,0,0.0,1,479.7451
AUTO-TPL-18193C25C2,10/11/2023,09/11/2024,,true,1.0,82,17,AS,Ford,heavycomm,209,blue,manual,0,0.0,1,560.2471
AUTO-TPL-759D989926,17/11/2023,16/11/2024,22/03/2024,false,0.3452054794520548,18,1,JZ,Chevrolet,sedan,73,red,manual,0,0.0,1,329.1555
AUTO-TPL-08B1A69EB6,13/03/2023,12/03/2024,06/11/2023,false,0.6520547945205479,58,4,HA,Hyundai,heavycomm,178,other,automatic,0,0.0,1,783.6696
AUTO-TPL-01FED25AE9,04/05/2023,03/05/2024,,true,1.0,42,19,MD,Hyundai,sedan,141,red,automatic,0,0.0,1,295.5736
AUTO-TPL-E6470BEFF1,26/02/2023,26/02/2024,,true,1.0,49,14,HS,Ford,pickup,176,white,automatic,0,0.0,1,510.5185
AUTO-TPL-7E74FD6D72,03/07/2023,02/07/2024,,true,1.0,47,0,RI,Mercedes,sedan,113,blue,manual,0,0.0,1,223.9001
AUTO-TPL-456E08D332,01/10/2023,30/09/2024,,true,1.0,37,0,QS,Ford,lightcomm,40,black,automatic,1,1982.5474,1,582.1094
AUTO-TPL-21B6EAD77F,23/01/2023,23/01/2024,,true,1.0,42,2,SH,KIA,heavycomm,113,white,manual,0,0.0,1,591.7354
AUTO-TPL-DF7E90998F,19/11/2023,18/11/2024,,true,1.0,69,17,QS,Ford,heavycomm,118,silver,automatic,0,0.0,1,777.7173
AUTO-TPL-CF9F0013C3,24/10/2023,23/10/2024,,true,1.0,76,7,MD,KIA,lightcomm,148,black,manual,0,0.0,1,535.3874
AUTO-TPL-89FFAA73AA,25/06/2023,24/06/2024,,true,1.0,38,0,RI,Chevrolet,sedan,100,white,automatic,0,0.0,1,219.79
AUTO-TPL-188D4A5DF4,06/08/2023,05/08/2024,,true,1.0,19,20,MK,Toyota,sedan,42,silver,automatic,0,0.0,1,381.8192
AUTO-TPL-4B2A32F3AA,17/04/2023,16/04/2024,,true,1.0,41,17,JZ,Isuzu,pickup,113,red,automatic,1,2040.7855,1,622.3162
AUTO-TPL-7AA438163D,17/02/2023,17/02/2024,,true,1.0,31,2,BA,Chevrolet,pickup,107,white,manual,1,938.985,1,275.6863
AUTO-TPL-A5E12741EF,10/10/2023,09/10/2024,,true,1.0,56,1,SH,KIA,lightcomm,41,white,manual,0,0.0,1,442.9049
AUTO-TPL-C1DBEF5544,04/09/2023,03/09/2024,,true,1.0,34,1,NJ,Hyundai,heavycomm,145,white,automatic,0,0.0,1,594.9185
AUTO-TPL-251BFD3102,17/08/2023,16/08/2024,,true,1.0,41,0,MD,Hyundai,lightcomm,42,black,manual,0,0.0,1,535.3874
AUTO-TPL-CB95F20806,22/09/2023,21/09/2024,,true,1.0,36,1,RI,Ford,sedan,44,white,manual,0,0.0,1,223.9001
AUTO-TPL-2DF44D61D5,18/03/2023,17/03/2024,,true,1.0,76,15,SH,other,heavycomm,77,white,manual,0,0.0,1,591.7354
AUTO-TPL-19DFDF2529,09/02/2023,09/02/2024,07/01/2024,false,0.9095890410958904,32,0,BA,Toyota,sedan,62,white,automatic,0,0.0,1,140.5117
AUTO-TPL-7DF1F092CB,01/12/2023,30/11/2024,,true,1.0,76,0,JZ,Isuzu,4x4,147,blue,manual,0,0.0,1,1039.1768
AUTO-TPL-CF75E87ED4,11/05/2023,10/05/2024,,true,1.0,46,8,RI,other,4x4,101,white,automatic,0,0.0,1,693.899
AUTO-TPL-7F97BDB053,15/03/2023,14/03/2024,,true,1.0,23,2,QS,Chevrolet,4x4,70,blue,automatic,0,0.0,1,1033.5626
AUTO-TPL-E2F69C83D5,02/07/2023,01/07/2024,,true,1.0,44,1,NJ,Toyota,sedan,131,blue,automatic,0,0.0,1,250.4287
AUTO-TPL-094E2C7329,03/06/2023,02/06/2024,,true,1.0,46,1,JZ,Ford,pickup,113,black,automatic,0,0.0,1,622.3162
AUTO-TPL-E9C3250999,08/05/2023,07/05/2024,30/01/2024,false,0.7315068493150685,89,19,HA,Chevrolet,lightcomm,141,silver,manual,1,1336.1096,1,597.5334
AUTO-TPL-8F1B29EFC9,18/09/2023,17/09/2024,08/02/2024,false,0.3917808219178082,32,1,MK,Toyota,sedan,103,red,automatic,0,0.0,1,381.8192
AUTO-TPL-FD0F2A7DAD,18/06/2023,17/06/2024,,true,1.0,18,9,SH,other,heavycomm,95,white,manual,0,0.0,1,591.7354
AUTO-TPL-28A0B44570,25/05/2023,24/05/2024,,true,1.0,83,9,MK,KIA,sedan,134,red,automatic,0,0.0,1,381.8192
AUTO-TPL-7F86E24D06,16/02/2023,16/02/2024,,true,1.0,76,13,MD,other,4x4,106,black,manual,0,0.0,1,950.6054
AUTO-TPL-ED278CB8F8,27/06/2023,26/06/2024,,true,1.0,49,13,QS,Ford,sedan,40,red,automatic,0,0.0,1,327.3772
AUTO-TPL-C5297F4AD7,19/10/2023,18/10/2024,,true,1.0,22,1,JZ,Chevrolet,lightcomm,40,blue,automatic,0,0.0,1,574.5277
AUTO-TPL-AA26DD8A3F,04/02/2023,04/02/2024,,true,1.0,67,1,SH,KIA,sedan,40,white,manual,0,0.0,1,249.0888
AUTO-TPL-BECD4E44CD,07/11/2023,06/11/2024,,true,1.0,19,10,NJ,Toyota,pickup,113,black,manual,0,0.0,1,491.3452
AUTO-TPL-FA57712143,06/03/2023,05/03/2024,,true,1.0,84,5,AS,Hyundai,sedan,130,grey,automatic,0,0.0,1,231.5048
AUTO-TPL-ABB73678F1,03/01/2023,03/01/2024,,true,1.0,50,7,NJ,KIA,sedan,110,grey,automatic,1,13641.227,1,250.4287
AUTO-TPL-D3D4CD0A2F,13/10/2023,12/10/2024,,true,1.0,35,15,NJ,other,pickup,148,white,automatic,0,0.0,1,482.3257
AUTO-TPL-455505FD8E,19/10/2023,18/10/2024,,true,1.0,70,19,MD,other,4x4,89,grey,automatic,0,0.0,1,933.1554
AUTO-TPL-ACC7883D31,22/01/2023,22/01/2024,,true,1.0,46,13,HA,Hyundai,heavycomm,297,blue,automatic,0,0.0,1,783.6696
AUTO-TPL-3FF83683DC,27/09/2023,26/09/2024,,true,1.0,58,1,HS,other,pickup,40,blue,manual,0,0.0,1,520.0652
AUTO-TPL-226B3BED8A,27/10/2023,26/10/2024,,true,1.0,61,8,NJ,other,lightcomm,94,other,automatic,0,0.0,1,445.2873
AUTO-TPL-D27D15FF1E,10/04/2023,09/04/2024,,true,1.0,18,1,MK,other,lightcomm,51,white,automatic,0,0.0,1,678.9127
AUTO-TPL-E42F469059,01/05/2023,30/04/2024,,true,1.0,46,12,SH,Chevrolet,sedan,113,other,automatic,0,0.0,1,244.5164
AUTO-TPL-E4BC013F30,13/01/2023,13/01/2024,,true,1.0,35,17,JZ,other,sedan,113,white,automatic,0,0.0,1,323.1133
AUTO-TPL-9108A0252A,14/03/2023,13/03/2024,,true,1.0,25,8,NJ,Isuzu,4x4,109,white,automatic,0,0.0,1,790.6285
AUTO-TPL-104BF4D2DF,21/10/2023,20/10/2024,,true,1.0,52,19,AS,KIA,4x4,72,other,automatic,0,0.0,1,730.8838
AUTO-TPL-FAD29C6444,14/02/2023,14/02/2024,16/10/2023,false,0.6684931506849315,39,18,SH,KIA,lightcomm,114,black,automatic,0,0.0,1,434.7746
AUTO-TPL-FFDA15DB1F,21/03/2023,20/03/2024,,true,1.0,41,5,RI,Ford,4x4,102,white,automatic,2,6727.2361,1,693.899
AUTO-TPL-6EB07A4E71,03/10/2023,02/10/2024,,true,1.0,50,0,BA,Toyota,lightcomm,40,grey,automatic,0,0.0,1,249.8439
AUTO-TPL-A8D2A07A87,26/08/2023,25/08/2024,18/06/2024,false,0.8136986301369863,58,0,BA,Chevrolet,heavycomm,126,black,automatic,0,0.0,1,333.7997
AUTO-TPL-1BD52C15E2,07/12/2023,06/12/2024,,true,1.0,20,5,RI,Isuzu,heavycomm,111,white,automatic,0,0.0,1,522.1331
AUTO-TPL-C5DDE82484,09/02/2023,09/02/2024,,true,1.0,32,2,BA,Toyota,heavycomm,112,silver,automatic,0,0.0,1,333.7997
AUTO-TPL-A9AE478A3E,28/01/2023,28/01/2024,,true,1.0,59,19,JF,Chevrolet,lightcomm,40,blue,manual,0,0.0,1,245.1205
AUTO-TPL-1B16F84706,12/05/2023,11/05/2024,26/06/2023,false,0.1232876712328767,33,3,QS,Hyundai,heavycomm,140,red,manual,0,0.0,1,792.2606
AUTO-TPL-DB13F04310,28/05/2023,27/05/2024,,true,1.0,20,0,NJ,Ford,heavycomm,96,grey,automatic,0,0.0,1,594.9185
AUTO-TPL-FB5BFE6B66,20/01/2023,20/01/2024,,true,1.0,46,5,NJ,Isuzu,sedan,98,silver,automatic,0,0.0,1,250.4287
AUTO-TPL-BEA4DB6176,26/01/2023,26/01/2024,,true,1.0,30,12,MK,Chevrolet,sedan,71,other,manual,0,0.0,1,388.9592
AUTO-TPL-73BB15B622,05/12/2023,04/12/2024,,true,1.0,56,4,MD,Chevrolet,4x4,46,white,automatic,0,0.0,1,933.1554
AUTO-TPL-4DE83A9F91,12/02/2023,12/02/2024,,true,1.0,18,2,RI,Chevrolet,sedan,40,white,automatic,0,0.0,1,219.79
AUTO-TPL-5A5CECF33D,09/03/2023,08/03/2024,,true,1.0,21,1,MK,Isuzu,sedan,104,white,automatic,0,0.0,1,381.8192
AUTO-TPL-50EE201182,06/11/2023,05/11/2024,,true,1.0,38,8,MK,Toyota,lightcomm,42,white,manual,0,0.0,1,691.6084
AUTO-TPL-57D8ED353F,07/05/2023,06/05/2024,,true,1.0,46,1,MK,Toyota,pickup,97,white,manual,0,0.0,1,749.1354
AUTO-TPL-87A7B47594,14/05/2023,13/05/2024,,true,1.0,72,5,QS,Hyundai,sedan,40,blue,manual,0,0.0,1,333.4992
AUTO-TPL-B661F5B111,15/06/2023,14/06/2024,,true,1.0,18,1,RI,Toyota,sedan,103,black,manual,0,0.0,1,223.9001
AUTO-TPL-E7C2B04338,15/05/2023,14/05/2024,29/06/2023,false,0.1232876712328767,57,11,NJ,other,heavycomm,113,black,automatic,0,0.0,1,594.9185
AUTO-TPL-147DC18B32,15/07/2023,14/07/2024,,true,1.0,33,0,QS,Toyota,lightcomm,113,other,automatic,0,0.0,1,582.1094
AUTO-TPL-5C73407B5E,11/03/2023,10/03/2024,18/12/2023,false,0.7726027397260274,78,20,JZ,Toyota,sedan,113,blue,automatic,0,0.0,1,323.1133
AUTO-TPL-894E6ED8FF,02/02/2023,02/02/2024,,true,1.0,24,5,AS,Ford,lightcomm,113,blue,manual,0,0.0,1,419.3363
AUTO-TPL-333629117C,12/01/2023,12/01/2024,,true,1.0,90,0,SH,Toyota,sedan,113,grey,automatic,0,0.0,1,244.5164
AUTO-TPL-53EB313968,24/03/2023,23/03/2024,17/08/2023,false,0.4,24,17,NJ,other,heavycomm,60,grey,automatic,0,0.0,1,594.9185
AUTO-TPL-BA102E9C9B,17/11/2023,16/11/2024,,true,1.0,19,1,NJ,Chevrolet,heavycomm,136,silver,manual,0,0.0,1,606.0435
AUTO-TPL-4D34A48B99,19/05/2023,18/05/2024,,true,1.0,45,1,SH,Ford,pickup,124,black,manual,0,0.0,1,479.7451
AUTO-TPL-CBB75C53C3,25/03/2023,24/03/2024,,true,1.0,30,1,SH,KIA,sedan,113,blue,automatic,0,0.0,1,244.5164
AUTO-TPL-CDDBAF2ACB,03/04/2023,02/04/2024,,true,1.0,45,0,HA,other,heavycomm,113,black,automatic,0,0.0,1,783.6696
AUTO-TPL-2BA94B5C82,10/09/2023,09/09/2024,,true,1.0,52,0,SH,other,lightcomm,148,other,automatic,0,0.0,1,434.7746
AUTO-TPL-32F4A1AC03,28/11/2023,27/11/2024,06/09/2024,false,0.7753424657534247,50,19,HS,Isuzu,sedan,40,white,automatic,1,2922.6932,1,265.0667
AUTO-TPL-0B9C48CC98,02/04/2023,01/04/2024,,true,1.0,89,6,MD,Mercedes,4x4,299,other,manual,0,0.0,1,950.6054
AUTO-TPL-A1C9EB36EA,24/03/2023,23/03/2024,06/04/2023,false,0.03561643835616438,41,0,JZ,other,sedan,93,red,manual,0,0.0,1,329.1555
AUTO-TPL-15D4FFA833,26/05/2023,25/05/2024,,true,1.0,18,0,RI,Mercedes,sedan,103,black,automatic,0,0.0,1,219.79
AUTO-TPL-81C4E6E1E5,02/09/2023,01/09/2024,,true,1.0,30,15,RI,other,sedan,113,other,automatic,0,0.0,1,219.79
AUTO-TPL-1898409CFA,13/06/2023,12/06/2024,,true,1.0,18,20,NJ,KIA,heavycomm,66,silver,manual,0,0.0,1,606.0435
AUTO-TPL-4FEEB5603C,04/05/2023,03/05/2024,,true,1.0,86,20,BA,other,4x4,40,silver,automatic,1,6937.9832,1,443.6096
AUTO-TPL-6D7DA1D74A,24/05/2023,23/05/2024,25/07/2023,false,0.16986301369863013,37,0,RI,Toyota,lightcomm,40,other,manual,0,0.0,1,398.1167
AUTO-TPL-87099BEFA2,02/01/2023,02/01/2024,,true,1.0,45,3,NJ,other,lightcomm,147,white,automatic,0,0.0,1,445.2873
AUTO-TPL-7ACC4FCEEC,27/12/2023,26/12/2024,,true,1.0,18,0,RI,Toyota,sedan,115,white,manual,0,0.0,1,223.9001
AUTO-TPL-D6AD3AD5D0,27/09/2023,26/09/2024,,true,1.0,57,2,MK,Isuzu,4x4,114,blue,manual,0,0.0,1,1227.9831
AUTO-TPL-911BD6E669,26/05/2023,25/05/2024,,true,1.0,89,15,HS,Hyundai,4x4,268,black,automatic,0,0.0,1,836.8422
AUTO-TPL-0128CDDE22,16/10/2023,15/10/2024,,true,1.0,64,10,HA,Isuzu,lightcomm,113,black,automatic,2,4505.0485,1,586.5646
AUTO-TPL-8CF30BBBD8,09/08/2023,08/08/2024,,true,1.0,45,2,SH,Mercedes,lightcomm,118,black,manual,0,0.0,1,442.9049
AUTO-TPL-A6EFE6A20B,30/12/2023,29/12/2024,21/12/2024,false,0.9780821917808219,68,10,MD,Isuzu,4x4,146,white,automatic,0,0.0,1,933.1554
AUTO-TPL-33923A47AB,19/06/2023,18/06/2024,,true,1.0,18,0,HA,Ford,lightcomm,55,black,manual,1,852.3082,1,597.5334
AUTO-TPL-A2AE396184,30/07/2023,29/07/2024,,true,1.0,44,15,QS,Isuzu,lightcomm,105,grey,manual,0,0.0,1,592.9949
AUTO-TPL-7D526A7556,15/05/2023,14/05/2024,,true,1.0,78,0,JZ,Mercedes,lightcomm,100,grey,manual,0,0.0,1,585.2714
AUTO-TPL-8A0432D617,31/12/2023,30/12/2024,27/02/2024,false,0.1589041095890411,36,2,RI,other,lightcomm,40,black,automatic,0,0.0,1,390.8086
AUTO-TPL-459AF24E50,10/06/2023,09/06/2024,,true,1.0,18,1,RI,Toyota,sedan,40,white,manual,1,5620.0823,1,223.9001
AUTO-TPL-59FBC776AC,01/08/2023,31/07/2024,,true,1.0,37,1,RI,other,sedan,68,grey,automatic,0,0.0,1,219.79
AUTO-TPL-E6F9CAC920,11/01/2023,11/01/2024,,true,1.0,57,12,MK,KIA,sedan,100,blue,automatic,1,1597.4996,1,381.8192
AUTO-TPL-2410FA00A0,08/01/2023,08/01/2024,,true,1.0,27,0,RI,Ford,sedan,147,white,automatic,1,1101.2428,1,219.79
AUTO-TPL-8ADBDC7632,29/12/2023,28/12/2024,,true,1.0,18,2,RI,Chevrolet,sedan,100,grey,automatic,0,0.0,1,219.79
AUTO-TPL-A72C14CDC1,27/07/2023,26/07/2024,,true,1.0,45,1,SH,other,sedan,113,blue,manual,0,0.0,1,249.0888
AUTO-TPL-A02BF23188,10/01/2023,10/01/2024,,true,1.0,87,3,JZ,Isuzu,4x4,146,white,automatic,0,0.0,1,1020.1009
AUTO-TPL-78D35C428D,28/10/2023,27/10/2024,,true,1.0,54,14,SH,KIA,pickup,113,blue,manual,0,0.0,1,479.7451
AUTO-TPL-E03076D253,21/05/2023,20/05/2024,,true,1.0,23,3,RI,Ford,sedan,112,white,automatic,0,0.0,1,219.79
AUTO-TPL-7C4F37691C,26/05/2023,25/05/2024,,true,1.0,58,9,QS,other,pickup,293,white,manual,1,9196.3087,1,642.3194
